Drug,Date,Predicted_Sales
M01AB,2025-06-01,5.544772669317694
M01AB,2025-06-02,4.916532579148115
M01AB,2025-06-03,4.8153847382672375
M01AB,2025-06-04,4.647634132266435
M01AB,2025-06-05,4.64824791882102
M01AB,2025-06-06,4.723425018703319
M01AB,2025-06-07,5.532519596382819
M01AB,2025-06-08,5.5519690000527575
M01AB,2025-06-09,4.973397334383138
M01AB,2025-06-10,4.893177305197306
M01AB,2025-06-11,4.86132591650859
M01AB,2025-06-12,4.90634417559372
M01AB,2025-06-13,4.930258466418087
M01AB,2025-06-14,5.651307588167031
M01AB,2025-06-15,5.649980560182953
M01AB,2025-06-16,5.089428475563258
M01AB,2025-06-17,5.027713245820256
M01AB,2025-06-18,4.9854113411519005
M01AB,2025-06-19,4.9793041526091395
M01AB,2025-06-20,4.9909494521786995
M01AB,2025-06-21,5.633541723405558
M01AB,2025-06-22,5.62380121898883
M01AB,2025-06-23,5.114304146068533
M01AB,2025-06-24,5.045968749542746
M01AB,2025-06-25,4.982905019789073
M01AB,2025-06-26,4.974259687435026
M01AB,2025-06-27,4.985904987004587
M01AB,2025-06-28,5.633541723405558
M01AB,2025-06-29,5.62380121898883
M01AB,2025-06-30,5.114304146068533
M01AE,2025-06-01,5.342679915007813
M01AE,2025-06-02,4.113739103961163
M01AE,2025-06-03,4.137310674444209
M01AE,2025-06-04,4.1708034102676645
M01AE,2025-06-05,4.144683593537225
M01AE,2025-06-06,3.5474642181190097
M01AE,2025-06-07,4.193428269532815
M01AE,2025-06-08,4.592557729001734
M01AE,2025-06-09,3.558807900236606
M01AE,2025-06-10,3.5505443794334393
M01AE,2025-06-11,3.5436991527892254
M01AE,2025-06-12,3.5568826757761487
M01AE,2025-06-13,3.556881035955881
M01AE,2025-06-14,4.238413860499274
M01AE,2025-06-15,4.509159691598262
M01AE,2025-06-16,3.5564030303746708
M01AE,2025-06-17,3.5418123328633397
M01AE,2025-06-18,3.539604645720329
M01AE,2025-06-19,3.5527881687072522
M01AE,2025-06-20,3.556881035955881
M01AE,2025-06-21,4.238413860499274
M01AE,2025-06-22,4.509159691598262
M01AE,2025-06-23,3.5564030303746708
M01AE,2025-06-24,3.5418123328633397
M01AE,2025-06-25,3.539604645720329
M01AE,2025-06-26,3.5527881687072522
M01AE,2025-06-27,3.556881035955881
M01AE,2025-06-28,4.238413860499274
M01AE,2025-06-29,4.509159691598262
M01AE,2025-06-30,3.5564030303746708
N02BA,2025-06-01,2.9503512376498384
N02BA,2025-06-02,2.9719106674501305
N02BA,2025-06-03,3.027987504398774
N02BA,2025-06-04,2.995164760048988
N02BA,2025-06-05,2.995164760048988
N02BA,2025-06-06,3.0030642912547023
N02BA,2025-06-07,2.995164760048988
N02BA,2025-06-08,2.995164760048988
N02BA,2025-06-09,3.0049170225795447
N02BA,2025-06-10,3.0192925133246473
N02BA,2025-06-11,2.995164760048988
N02BA,2025-06-12,2.995164760048988
N02BA,2025-06-13,2.995164760048988
N02BA,2025-06-14,2.995164760048988
N02BA,2025-06-15,2.995164760048988
N02BA,2025-06-16,3.0049170225795447
N02BA,2025-06-17,3.0192925133246473
N02BA,2025-06-18,2.995164760048988
N02BA,2025-06-19,2.995164760048988
N02BA,2025-06-20,2.995164760048988
N02BA,2025-06-21,2.995164760048988
N02BA,2025-06-22,2.995164760048988
N02BA,2025-06-23,3.0049170225795447
N02BA,2025-06-24,3.0192925133246473
N02BA,2025-06-25,2.995164760048988
N02BA,2025-06-26,2.995164760048988
N02BA,2025-06-27,2.995164760048988
N02BA,2025-06-28,2.995164760048988
N02BA,2025-06-29,2.995164760048988
N02BA,2025-06-30,3.0049170225795447
N02BE,2025-06-01,39.46013049228422
N02BE,2025-06-02,31.77665563507487
N02BE,2025-06-03,33.401472945875234
N02BE,2025-06-04,30.782470802096032
N02BE,2025-06-05,36.279474102138664
N02BE,2025-06-06,35.82651380577464
N02BE,2025-06-07,41.0950624881529
N02BE,2025-06-08,35.675426032471236
N02BE,2025-06-09,32.564357753395555
N02BE,2025-06-10,29.463943944890918
N02BE,2025-06-11,29.32313162024789
N02BE,2025-06-12,32.75632598033927
N02BE,2025-06-13,32.07125100540533
N02BE,2025-06-14,39.39328968898586
N02BE,2025-06-15,38.69807245799601
N02BE,2025-06-16,31.736185998462545
N02BE,2025-06-17,29.538941231420644
N02BE,2025-06-18,27.967495044901717
N02BE,2025-06-19,31.95157652624201
N02BE,2025-06-20,30.07292393174864
N02BE,2025-06-21,38.4304416013982
N02BE,2025-06-22,39.393862223287925
N02BE,2025-06-23,32.389029031246906
N02BE,2025-06-24,29.63371535814741
N02BE,2025-06-25,28.046509985806168
N02BE,2025-06-26,31.29674788993822
N02BE,2025-06-27,29.8974047983075
N02BE,2025-06-28,38.637604037798674
N02BE,2025-06-29,39.480131033931166
N02BE,2025-06-30,32.50473608356386
N05B,2025-06-01,6.031675687548222
N05B,2025-06-02,9.527150866008117
N05B,2025-06-03,9.617394464064956
N05B,2025-06-04,9.515585058569712
N05B,2025-06-05,9.573432198066943
N05B,2025-06-06,9.588186340714692
N05B,2025-06-07,8.684446113587043
N05B,2025-06-08,6.237762724213412
N05B,2025-06-09,9.433424534513922
N05B,2025-06-10,9.476940297508703
N05B,2025-06-11,9.480441538849442
N05B,2025-06-12,9.45387224457194
N05B,2025-06-13,9.45387224457194
N05B,2025-06-14,8.404035761700738
N05B,2025-06-15,6.22866980155456
N05B,2025-06-16,9.426761794797327
N05B,2025-06-17,9.47027755779211
N05B,2025-06-18,9.473778799132848
N05B,2025-06-19,9.447209504855346
N05B,2025-06-20,9.447209504855346
N05B,2025-06-21,8.397373021984144
N05B,2025-06-22,6.22866980155456
N05B,2025-06-23,9.426761794797327
N05B,2025-06-24,9.47027755779211
N05B,2025-06-25,9.473778799132848
N05B,2025-06-26,9.447209504855346
N05B,2025-06-27,9.447209504855346
N05B,2025-06-28,8.397373021984144
N05B,2025-06-29,6.22866980155456
N05B,2025-06-30,9.426761794797327
N05C,2025-06-01,0.338825601155872
N05C,2025-06-02,0.6066201716926843
N05C,2025-06-03,0.647718896638338
N05C,2025-06-04,0.5989497844691019
N05C,2025-06-05,0.5905527931666611
N05C,2025-06-06,0.6382506996569896
N05C,2025-06-07,0.5470267736128226
N05C,2025-06-08,0.3643073408037352
N05C,2025-06-09,0.6145501931371076
N05C,2025-06-10,0.6626185881849148
N05C,2025-06-11,0.5989497844691019
N05C,2025-06-12,0.5905527931666611
N05C,2025-06-13,0.5962934873769061
N05C,2025-06-14,0.5431229464209467
N05C,2025-06-15,0.3643073408037352
N05C,2025-06-16,0.6145501931371076
N05C,2025-06-17,0.6626185881849148
N05C,2025-06-18,0.5989497844691019
N05C,2025-06-19,0.5905527931666611
N05C,2025-06-20,0.5962934873769061
N05C,2025-06-21,0.5431229464209467
N05C,2025-06-22,0.3643073408037352
N05C,2025-06-23,0.6145501931371076
N05C,2025-06-24,0.6626185881849148
N05C,2025-06-25,0.5989497844691019
N05C,2025-06-26,0.5905527931666611
N05C,2025-06-27,0.5962934873769061
N05C,2025-06-28,0.5431229464209467
N05C,2025-06-29,0.3643073408037352
N05C,2025-06-30,0.6145501931371076
R03,2025-06-01,4.010269594187367
R03,2025-06-02,4.21336162078534
R03,2025-06-03,4.136256977372553
R03,2025-06-04,4.465750063360904
R03,2025-06-05,5.375314546621528
R03,2025-06-06,5.318312712067188
