Drug,Date,Predicted_Sales
M01AB,2025-01-01,4.734708827817273
M01AB,2025-01-02,4.72489842299595
M01AB,2025-01-03,4.6712843806029
M01AB,2025-01-04,5.465431769240884
M01AB,2025-01-05,5.634966716216434
M01AB,2025-01-06,4.8975171795567345
M01AB,2025-01-07,4.72272233203948
M01AB,2025-01-08,4.843041686042707
M01AB,2025-01-09,4.846842166974051
M01AB,2025-01-10,4.911492383515712
M01AB,2025-01-11,5.609356180348075
M01AB,2025-01-12,5.598962099089237
M01AB,2025-01-13,5.039635268960941
M01AB,2025-01-14,5.043847570926422
M01AB,2025-01-15,4.986617777350713
M01AB,2025-01-16,4.975800069389316
M01AB,2025-01-17,4.987445368958877
M01AB,2025-01-18,5.6253134386736345
M01AB,2025-01-19,5.615572934256907
M01AB,2025-01-20,5.109449609473875
M01AB,2025-01-21,5.04500281013421
M01AB,2025-01-22,4.981939080380537
M01AB,2025-01-23,4.97329374802649
M01AB,2025-01-24,4.9849390475960496
M01AB,2025-01-25,5.6253134386736345
M01AB,2025-01-26,5.615572934256907
M01AB,2025-01-27,5.113338206659997
M01AB,2025-01-28,5.04500281013421
M01AB,2025-01-29,4.981939080380537
M01AB,2025-01-30,4.97329374802649
M01AB,2025-01-31,4.9849390475960496
M01AE,2025-01-01,4.707918183151696
M01AE,2025-01-02,4.541097343657541
M01AE,2025-01-03,4.650980491594669
M01AE,2025-01-04,5.373304994373363
M01AE,2025-01-05,5.4210295202872745
M01AE,2025-01-06,3.8592307124244325
M01AE,2025-01-07,3.8147409074655707
M01AE,2025-01-08,4.083754159710356
M01AE,2025-01-09,3.986072975936667
M01AE,2025-01-10,3.837240601956721
M01AE,2025-01-11,4.465455289286436
M01AE,2025-01-12,4.592493029666357
M01AE,2025-01-13,3.818182440881594
M01AE,2025-01-14,3.806401589320779
M01AE,2025-01-15,3.8193903527506095
M01AE,2025-01-16,3.8294277891234083
M01AE,2025-01-17,3.8335206563720363
M01AE,2025-01-18,4.409717941643793
M01AE,2025-01-19,4.567503203486245
M01AE,2025-01-20,3.818182440881594
M01AE,2025-01-21,3.806401589320779
M01AE,2025-01-22,3.8193903527506095
M01AE,2025-01-23,3.8294277891234083
M01AE,2025-01-24,3.8335206563720363
M01AE,2025-01-25,4.409717941643793
M01AE,2025-01-26,4.567503203486245
M01AE,2025-01-27,3.818182440881594
M01AE,2025-01-28,3.806401589320779
M01AE,2025-01-29,3.8193903527506095
M01AE,2025-01-30,3.8294277891234083
M01AE,2025-01-31,3.8335206563720363
N02BA,2025-01-01,3.4318462484437795
N02BA,2025-01-02,3.635227647013547
N02BA,2025-01-03,3.774081186885419
N02BA,2025-01-04,3.676133533348676
N02BA,2025-01-05,3.676133533348676
N02BA,2025-01-06,3.676133533348676
N02BA,2025-01-07,3.676133533348676
N02BA,2025-01-08,3.676133533348676
N02BA,2025-01-09,3.676133533348676
N02BA,2025-01-10,3.676133533348676
N02BA,2025-01-11,3.676133533348676
N02BA,2025-01-12,3.676133533348676
N02BA,2025-01-13,3.676133533348676
N02BA,2025-01-14,3.676133533348676
N02BA,2025-01-15,3.676133533348676
N02BA,2025-01-16,3.676133533348676
N02BA,2025-01-17,3.676133533348676
N02BA,2025-01-18,3.676133533348676
N02BA,2025-01-19,3.676133533348676
N02BA,2025-01-20,3.676133533348676
N02BA,2025-01-21,3.676133533348676
N02BA,2025-01-22,3.676133533348676
N02BA,2025-01-23,3.676133533348676
N02BA,2025-01-24,3.676133533348676
N02BA,2025-01-25,3.676133533348676
N02BA,2025-01-26,3.676133533348676
N02BA,2025-01-27,3.676133533348676
N02BA,2025-01-28,3.676133533348676
N02BA,2025-01-29,3.676133533348676
N02BA,2025-01-30,3.676133533348676
N02BA,2025-01-31,3.676133533348676
N02BE,2025-01-01,35.74591179594677
N02BE,2025-01-02,31.439757685513385
N02BE,2025-01-03,34.64179275668146
N02BE,2025-01-04,41.548931639696626
N02BE,2025-01-05,44.261226014894746
N02BE,2025-01-06,38.42194561750144
N02BE,2025-01-07,32.698252467834855
N02BE,2025-01-08,32.28137280640814
N02BE,2025-01-09,33.63447520670254
N02BE,2025-01-10,36.654516623690746
N02BE,2025-01-11,41.27327237615519
N02BE,2025-01-12,40.25954810904155
N02BE,2025-01-13,38.07162418327233
N02BE,2025-01-14,33.34754183159693
N02BE,2025-01-15,32.479408257586705
N02BE,2025-01-16,33.81202972457314
N02BE,2025-01-17,36.81589814865506
N02BE,2025-01-18,40.940856757751995
N02BE,2025-01-19,39.14477953305224
N02BE,2025-01-20,38.35235988911167
N02BE,2025-01-21,33.21897076637468
N02BE,2025-01-22,33.29662644484686
N02BE,2025-01-23,33.7393014419254
N02BE,2025-01-24,36.411265001437535
