Drug,Date,Predicted_Sales
M01AB,2026-11-01,5.572856076556987
M01AB,2026-11-02,4.936767665800943
M01AB,2026-11-03,4.822578650637731
M01AB,2026-11-04,4.656632106147105
M01AB,2026-11-05,4.670287066984023
M01AB,2026-11-06,4.733932213110007
M01AB,2026-11-07,5.564943536981434
M01AB,2026-11-08,5.606791537839762
M01AB,2026-11-09,5.008148143036658
M01AB,2026-11-10,4.980270081069142
M01AB,2026-11-11,4.939087646502021
M01AB,2026-11-12,4.963172040641333
M01AB,2026-11-13,5.041974081317004
M01AB,2026-11-14,5.686443962543551
M01AB,2026-11-15,5.681793960573017
M01AB,2026-11-16,5.135531519232072
M01AB,2026-11-17,5.085199764096124
M01AB,2026-11-18,5.048526617597238
M01AB,2026-11-19,5.041676579017616
M01AB,2026-11-20,5.073047605598988
M01AB,2026-11-21,5.722429565158297
M01AB,2026-11-22,5.697035739111154
M01AB,2026-11-23,5.166285672825256
M01AB,2026-11-24,5.102622856827347
M01AB,2026-11-25,5.065380040983425
M01AB,2026-11-26,5.058530002403804
M01AB,2026-11-27,5.073047605598988
M01AB,2026-11-28,5.722429565158297
M01AB,2026-11-29,5.692859581567188
M01AB,2026-11-30,5.166285672825256
M01AE,2026-11-01,5.351584738632581
M01AE,2026-11-02,4.113739103961163
M01AE,2026-11-03,4.137310674444209
M01AE,2026-11-04,4.169114552724967
M01AE,2026-11-05,4.144683593537225
M01AE,2026-11-06,3.547810184581433
M01AE,2026-11-07,4.252946166607753
M01AE,2026-11-08,4.677995961324627
M01AE,2026-11-09,3.5538882571819084
M01AE,2026-11-10,3.5409871968775377
M01AE,2026-11-11,3.5440451192516487
M01AE,2026-11-12,3.557228642238572
M01AE,2026-11-13,3.5572270024183044
M01AE,2026-11-14,4.297931757574213
M01AE,2026-11-15,4.607920022940068
M01AE,2026-11-16,3.5514833873199723
M01AE,2026-11-17,3.534917723029107
M01AE,2026-11-18,3.5399506121827526
M01AE,2026-11-19,3.5531341351696755
M01AE,2026-11-20,3.5572270024183044
M01AE,2026-11-21,4.297931757574213
M01AE,2026-11-22,4.5957151619034295
M01AE,2026-11-23,3.5514833873199723
M01AE,2026-11-24,3.534917723029107
M01AE,2026-11-25,3.5399506121827526
M01AE,2026-11-26,3.5531341351696755
M01AE,2026-11-27,3.5572270024183044
M01AE,2026-11-28,4.297931757574213
M01AE,2026-11-29,4.5957151619034295
M01AE,2026-11-30,3.5514833873199723
N02BA,2026-11-01,2.94226865620625
N02BA,2026-11-02,2.9638280860065422
N02BA,2026-11-03,3.0199049229551855
N02BA,2026-11-04,2.9870821786054
N02BA,2026-11-05,2.9870821786054
N02BA,2026-11-06,2.9870821786054
N02BA,2026-11-07,2.9870821786054
N02BA,2026-11-08,2.9870821786054
N02BA,2026-11-09,2.9968344411359564
N02BA,2026-11-10,3.011209931881059
N02BA,2026-11-11,2.9870821786054
N02BA,2026-11-12,2.9870821786054
N02BA,2026-11-13,2.9870821786054
N02BA,2026-11-14,2.9870821786054
N02BA,2026-11-15,2.9870821786054
N02BA,2026-11-16,2.9968344411359564
N02BA,2026-11-17,3.011209931881059
N02BA,2026-11-18,2.9870821786054
N02BA,2026-11-19,2.9870821786054
N02BA,2026-11-20,2.9870821786054
N02BA,2026-11-21,2.9870821786054
N02BA,2026-11-22,2.9870821786054
N02BA,2026-11-23,2.9968344411359564
N02BA,2026-11-24,3.011209931881059
N02BA,2026-11-25,2.9870821786054
N02BA,2026-11-26,2.9870821786054
N02BA,2026-11-27,2.9870821786054
N02BA,2026-11-28,2.9870821786054
N02BA,2026-11-29,2.9870821786054
N02BA,2026-11-30,2.9968344411359564
N02BE,2026-11-01,42.77553697236534
N02BE,2026-11-02,32.66861127179492
N02BE,2026-11-03,36.085365137342116
N02BE,2026-11-04,30.569327643573082
N02BE,2026-11-05,34.29765429104651
N02BE,2026-11-06,34.84280800592197
N02BE,2026-11-07,44.594859161895585
N02BE,2026-11-08,40.77006032741639
N02BE,2026-11-09,36.85040436767192
N02BE,2026-11-10,33.900612352604114
N02BE,2026-11-11,30.46209147894496
N02BE,2026-11-12,32.97072159512565
N02BE,2026-11-13,33.89217042944634
N02BE,2026-11-14,43.32379845111148
N02BE,2026-11-15,41.08834543560088
N02BE,2026-11-16,36.84755281572368
N02BE,2026-11-17,33.53429451119089
N02BE,2026-11-18,30.56108768953604
N02BE,2026-11-19,32.81560686498043
N02BE,2026-11-20,32.70244692166922
N02BE,2026-11-21,43.44516366999938
N02BE,2026-11-22,41.23570022725638
N02BE,2026-11-23,36.3301909905431
N02BE,2026-11-24,33.250756718705546
N02BE,2026-11-25,30.171966178929427
N02BE,2026-11-26,31.91294057255625
N02BE,2026-11-27,31.792932278997554
N02BE,2026-11-28,42.274392402677755
N02BE,2026-11-29,40.78621926353139
N02BE,2026-11-30,35.88832946384336
N05B,2026-11-01,6.052290184455761
N05B,2026-11-02,9.474326573120484
N05B,2026-11-03,9.564570171177325
N05B,2026-11-04,9.44715235266572
N05B,2026-11-05,9.51191308535949
N05B,2026-11-06,9.520663721838163
N05B,2026-11-07,8.622546946656431
N05B,2026-11-08,6.19800478562172
N05B,2026-11-09,9.380600241626288
N05B,2026-11-10,9.424116004621071
N05B,2026-11-11,9.427617245961809
N05B,2026-11-12,9.392353131864487
N05B,2026-11-13,9.385690392147893
N05B,2026-11-14,8.325753950270816
N05B,2026-11-15,6.204789313943259
N05B,2026-11-16,9.373937501909694
N05B,2026-11-17,9.417453264904477
N05B,2026-11-18,9.420954506245215
N05B,2026-11-19,9.385690392147893
N05B,2026-11-20,9.385690392147893
N05B,2026-11-21,8.325753950270816
N05B,2026-11-22,6.204789313943259
N05B,2026-11-23,9.373937501909694
N05B,2026-11-24,9.417453264904477
N05B,2026-11-25,9.420954506245215
N05B,2026-11-26,9.385690392147893
N05B,2026-11-27,9.385690392147893
N05B,2026-11-28,8.325753950270816
N05B,2026-11-29,6.204789313943259
N05B,2026-11-30,9.373937501909694
N05C,2026-11-01,0.3482966129717723
N05C,2026-11-02,0.6918223842570251
N05C,2026-11-03,0.7471316644959594
N05C,2026-11-04,0.6754579002592078
N05C,2026-11-05,0.6503483403591663
N05C,2026-11-06,0.6808883535967366
N05C,2026-11-07,0.5590727140747043
N05C,2026-11-08,0.36712095170913106
N05C,2026-11-09,0.6903444390517068
N05C,2026-11-10,0.745811179562939
N05C,2026-11-11,0.6789305605054108
N05C,2026-11-12,0.6503483403591663
N05C,2026-11-13,0.6649714471370698
N05C,2026-11-14,0.5639255007075022
N05C,2026-11-15,0.36712095170913106
N05C,2026-11-16,0.6903444390517068
N05C,2026-11-17,0.745811179562939
N05C,2026-11-18,0.6789305605054108
N05C,2026-11-19,0.6503483403591663
N05C,2026-11-20,0.6649714471370698
N05C,2026-11-21,0.5639255007075022
N05C,2026-11-22,0.36712095170913106
N05C,2026-11-23,0.6903444390517068
N05C,2026-11-24,0.745811179562939
N05C,2026-11-25,0.6789305605054108
N05C,2026-11-26,0.6503483403591663
N05C,2026-11-27,0.6649714471370698
N05C,2026-11-28,0.5639255007075022
N05C,2026-11-29,0.36712095170913106
N05C,2026-11-30,0.6903444390517068
R03,2026-11-01,4.966037852593823
R03,2026-11-02,4.919508910584163
R03,2026-11-03,4.842404267171378
R03,2026-11-04,5.740230033062893
R03,2026-11-05,6.061113980292817
R03,2026-11-06,5.900761683251323
R03,2026-11-07,5.52716349164256
R03,2026-11-08,6.02055536918183
R03,2026-11-09,6.115756714443077
R03,2026-11-10,6.02055536918183
R03,2026-11-11,6.104021749716376
R03,2026-11-12,7.365663303979512
R03,2026-11-13,7.359151886343503
R03,2026-11-14,7.051877452116046
R03,2026-11-15,7.2564106168839855
R03,2026-11-16,7.351611962145233
R03,2026-11-17,7.2564106168839855
R03,2026-11-18,7.2564106168839855
R03,2026-11-19,7.1949633086105305
R03,2026-11-20,8.033086044704357
R03,2026-11-21,7.2564106168839855
R03,2026-11-22,7.27237653738557
R03,2026-11-23,7.2940956991705574
R03,2026-11-24,7.198894353909309
R03,2026-11-25,7.198894353909309
R03,2026-11-26,7.1949633086105305
R03,2026-11-27,8.033086044704357
R03,2026-11-28,7.2564106168839855
R03,2026-11-29,7.329892800360245
R03,2026-11-30,7.2940956991705574
R06,2026-11-01,1.525440619994836
R06,2026-11-02,1.5036453497489273
R06,2026-11-03,1.4994659392375136
R06,2026-11-04,1.5741824836308225
R06,2026-11-05,1.472684630318004
R06,2026-11-06,1.4872954850117626
R06,2026-11-07,1.582334399110096
R06,2026-11-08,1.5334768482000958
R06,2026-11-09,1.5221419727407648
R06,2026-11-10,1.513877626964358
R06,2026-11-11,1.4986744291159253
R06,2026-11-12,1.4720053268580737
R06,2026-11-13,1.5035545781622908
R06,2026-11-14,1.5897786452082012
R06,2026-11-15,1.5334768482000958
R06,2026-11-16,1.5221419727407648
R06,2026-11-17,1.513877626964358
R06,2026-11-18,1.4986744291159253
R06,2026-11-19,1.4720053268580737
R06,2026-11-20,1.5035545781622908
R06,2026-11-21,1.5897786452082012
R06,2026-11-22,1.5334768482000958
R06,2026-11-23,1.5221419727407648
R06,2026-11-24,1.513877626964358
R06,2026-11-25,1.4986744291159253
R06,2026-11-26,1.4720053268580737
R06,2026-11-27,1.5035545781622908
R06,2026-11-28,1.5897786452082012
R06,2026-11-29,1.5334768482000958
R06,2026-11-30,1.5221419727407648
