Drug,Date,Predicted_Sales
M01AB,2025-04-01,4.816730871133486
M01AB,2025-04-02,4.759258477903671
M01AB,2025-04-03,4.653931299900634
M01AB,2025-04-04,4.632308189036676
M01AB,2025-04-05,5.667820838480716
M01AB,2025-04-06,5.48597755899266
M01AB,2025-04-07,4.819951569976084
M01AB,2025-04-08,4.898762886643816
M01AB,2025-04-09,4.859167603910643
M01AB,2025-04-10,4.903027549238681
M01AB,2025-04-11,4.924288596902937
M01AB,2025-04-12,5.6531486201809305
M01AB,2025-04-13,5.649980560182953
M01AB,2025-04-14,5.11527647316393
M01AB,2025-04-15,5.027713245820256
M01AB,2025-04-16,4.9854113411519005
M01AB,2025-04-17,4.9793041526091395
M01AB,2025-04-18,4.985904987004587
M01AB,2025-04-19,5.633541723405558
M01AB,2025-04-20,5.62380121898883
M01AB,2025-04-21,5.114304146068533
M01AB,2025-04-22,5.045968749542746
M01AB,2025-04-23,4.982905019789073
M01AB,2025-04-24,4.974259687435026
M01AB,2025-04-25,4.985904987004587
M01AB,2025-04-26,5.633541723405558
M01AB,2025-04-27,5.62380121898883
M01AB,2025-04-28,5.114304146068533
M01AB,2025-04-29,5.045968749542746
M01AB,2025-04-30,4.982905019789073
M01AE,2025-04-01,4.34683545307063
M01AE,2025-04-02,4.172832427054485
M01AE,2025-04-03,4.226516460095194
M01AE,2025-04-04,4.297556487781229
M01AE,2025-04-05,5.104272509306344
M01AE,2025-04-06,4.415617216675325
M01AE,2025-04-07,3.533692530672058
M01AE,2025-04-08,3.5471385265742703
M01AE,2025-04-09,3.554708697258788
M01AE,2025-04-10,3.559084872030218
M01AE,2025-04-11,3.5631777392788466
M01AE,2025-04-12,4.246842646524189
M01AE,2025-04-13,4.515941740277052
M01AE,2025-04-14,3.5564030303746708
M01AE,2025-04-15,3.5418123328633397
M01AE,2025-04-16,3.539604645720329
M01AE,2025-04-17,3.5527881687072522
M01AE,2025-04-18,3.556881035955881
M01AE,2025-04-19,4.238413860499274
M01AE,2025-04-20,4.509159691598262
M01AE,2025-04-21,3.5564030303746708
M01AE,2025-04-22,3.5418123328633397
M01AE,2025-04-23,3.539604645720329
M01AE,2025-04-24,3.5527881687072522
M01AE,2025-04-25,3.556881035955881
M01AE,2025-04-26,4.238413860499274
M01AE,2025-04-27,4.509159691598262
M01AE,2025-04-28,3.5564030303746708
M01AE,2025-04-29,3.5418123328633397
M01AE,2025-04-30,3.539604645720329
N02BA,2025-04-01,2.985944301165446
N02BA,2025-04-02,2.973623715159522
N02BA,2025-04-03,3.0153250613630624
N02BA,2025-04-04,3.0066300702889364
N02BA,2025-04-05,3.0066300702889364
N02BA,2025-04-06,3.0066300702889364
N02BA,2025-04-07,3.016382332819493
N02BA,2025-04-08,3.030757823564596
N02BA,2025-04-09,3.0066300702889364
N02BA,2025-04-10,3.0066300702889364
N02BA,2025-04-11,3.0145296014946514
N02BA,2025-04-12,3.0066300702889364
N02BA,2025-04-13,3.0066300702889364
N02BA,2025-04-14,3.016382332819493
N02BA,2025-04-15,3.030757823564596
N02BA,2025-04-16,3.0066300702889364
N02BA,2025-04-17,3.0066300702889364
N02BA,2025-04-18,3.0145296014946514
N02BA,2025-04-19,3.0066300702889364
N02BA,2025-04-20,3.0066300702889364
N02BA,2025-04-21,3.016382332819493
N02BA,2025-04-22,3.030757823564596
N02BA,2025-04-23,3.0066300702889364
N02BA,2025-04-24,3.0066300702889364
N02BA,2025-04-25,3.0145296014946514
N02BA,2025-04-26,3.0066300702889364
N02BA,2025-04-27,3.0066300702889364
N02BA,2025-04-28,3.016382332819493
N02BA,2025-04-29,3.030757823564596
