Drug,Date,Predicted_Sales
M01AB,2025-12-01,4.919279854955364
M01AB,2025-12-02,4.852936248161282
M01AB,2025-12-03,4.756113662985949
M01AB,2025-12-04,4.620648492846058
M01AB,2025-12-05,4.682455952399786
M01AB,2025-12-06,5.5369540898321645
M01AB,2025-12-07,5.516801742139316
M01AB,2025-12-08,4.995626452088515
M01AB,2025-12-09,4.930566401362083
M01AB,2025-12-10,4.937771133910358
M01AB,2025-12-11,4.927299256912979
M01AB,2025-12-12,5.033226348231036
M01AB,2025-12-13,5.688616338150902
M01AB,2025-12-14,5.673726007867108
M01AB,2025-12-15,5.139397933656328
M01AB,2025-12-16,5.050308131729568
M01AB,2025-12-17,5.048526617597238
M01AB,2025-12-18,5.041676579017616
M01AB,2025-12-19,5.071252311824562
M01AB,2025-12-20,5.722429565158297
M01AB,2025-12-21,5.697035739111154
M01AB,2025-12-22,5.166285672825256
M01AB,2025-12-23,5.098734259641224
M01AB,2025-12-24,5.065380040983425
M01AB,2025-12-25,5.058530002403804
M01AB,2025-12-26,5.073047605598988
M01AB,2025-12-27,5.722429565158297
M01AB,2025-12-28,5.692859581567188
M01AB,2025-12-29,5.166285672825256
M01AB,2025-12-30,5.102622856827347
M01AB,2025-12-31,5.065380040983425
M01AE,2025-12-01,4.311285556813654
M01AE,2025-12-02,4.0761162336822485
M01AE,2025-12-03,4.154857282412107
M01AE,2025-12-04,4.203800022623505
M01AE,2025-12-05,4.0883807470932245
M01AE,2025-12-06,4.2262482505864805
M01AE,2025-12-07,4.480357738199558
M01AE,2025-12-08,3.5532817727830768
M01AE,2025-12-09,3.5462528063946595
M01AE,2025-12-10,3.5440451192516487
M01AE,2025-12-11,3.557228642238572
M01AE,2025-12-12,3.5613215094872004
M01AE,2025-12-13,4.297931757574213
M01AE,2025-12-14,4.614936321772244
M01AE,2025-12-15,3.5514833873199723
M01AE,2025-12-16,3.534917723029107
M01AE,2025-12-17,3.5399506121827526
M01AE,2025-12-18,3.5531341351696755
M01AE,2025-12-19,3.5572270024183044
M01AE,2025-12-20,4.297931757574213
M01AE,2025-12-21,4.603075736976923
M01AE,2025-12-22,3.5514833873199723
M01AE,2025-12-23,3.534917723029107
M01AE,2025-12-24,3.5399506121827526
M01AE,2025-12-25,3.5531341351696755
M01AE,2025-12-26,3.5572270024183044
M01AE,2025-12-27,4.297931757574213
M01AE,2025-12-28,4.603075736976923
M01AE,2025-12-29,3.5514833873199723
M01AE,2025-12-30,3.534917723029107
M01AE,2025-12-31,3.5399506121827526
N02BA,2025-12-01,2.9520209187368067
N02BA,2025-12-02,2.978203576751645
N02BA,2025-12-03,2.995777169679526
N02BA,2025-12-04,2.9870821786054
N02BA,2025-12-05,2.9870821786054
N02BA,2025-12-06,2.9870821786054
N02BA,2025-12-07,2.9870821786054
N02BA,2025-12-08,2.9968344411359564
N02BA,2025-12-09,3.011209931881059
N02BA,2025-12-10,2.9870821786054
N02BA,2025-12-11,2.9870821786054
N02BA,2025-12-12,2.9870821786054
N02BA,2025-12-13,2.9870821786054
N02BA,2025-12-14,2.9870821786054
N02BA,2025-12-15,2.9968344411359564
N02BA,2025-12-16,3.011209931881059
N02BA,2025-12-17,2.9870821786054
N02BA,2025-12-18,2.9870821786054
N02BA,2025-12-19,2.9870821786054
N02BA,2025-12-20,2.9870821786054
N02BA,2025-12-21,2.9870821786054
N02BA,2025-12-22,2.9968344411359564
N02BA,2025-12-23,3.011209931881059
N02BA,2025-12-24,2.9870821786054
N02BA,2025-12-25,2.9870821786054
N02BA,2025-12-26,2.9870821786054
N02BA,2025-12-27,2.9870821786054
N02BA,2025-12-28,2.9870821786054
N02BA,2025-12-29,2.9968344411359564
N02BA,2025-12-30,3.011209931881059
N02BA,2025-12-31,2.9870821786054
N02BE,2025-12-01,36.429323031641495
N02BE,2025-12-02,34.640269821827374
N02BE,2025-12-03,32.431236924595254
N02BE,2025-12-04,32.494358731545496
N02BE,2025-12-05,34.336652987422944
N02BE,2025-12-06,46.14651653853002
N02BE,2025-12-07,45.04095201739682
N02BE,2025-12-08,37.36057254338728
N02BE,2025-12-09,34.60363312720916
N02BE,2025-12-10,31.091821196028096
N02BE,2025-12-11,32.32331886501468
N02BE,2025-12-12,34.111504564759244
N02BE,2025-12-13,46.56475330761417
N02BE,2025-12-14,44.588743927871214
N02BE,2025-12-15,37.01656505001891
N02BE,2025-12-16,34.70793818799442
N02BE,2025-12-17,30.87286532261051
N02BE,2025-12-18,32.91630985503403
N02BE,2025-12-19,34.163251522162895
N02BE,2025-12-20,46.32387789071446
N02BE,2025-12-21,44.304163269124295
N02BE,2025-12-22,36.90591152386412
N02BE,2025-12-23,34.65281441958945
N02BE,2025-12-24,30.754214899132595
N02BE,2025-12-25,33.14311217981497
N02BE,2025-12-26,34.222473904167146
N02BE,2025-12-27,46.323657948867165
N02BE,2025-12-28,44.31373862150524
N02BE,2025-12-29,36.92288313917691
N02BE,2025-12-30,34.63413336247095
N02BE,2025-12-31,30.754214899132595
N05B,2025-12-01,9.758553355759192
N05B,2025-12-02,9.634054021282182
N05B,2025-12-03,9.670405360972683
N05B,2025-12-04,9.516983858759335
N05B,2025-12-05,9.54889895540565
N05B,2025-12-06,8.710196819117682
N05B,2025-12-07,6.015288556065179
N05B,2025-12-08,9.364830496597703
N05B,2025-12-09,9.424116004621071
N05B,2025-12-10,9.427617245961809
N05B,2025-12-11,9.385690392147893
N05B,2025-12-12,9.385690392147893
N05B,2025-12-13,8.304426661368899
N05B,2025-12-14,6.182854940807321
N05B,2025-12-15,9.373937501909694
N05B,2025-12-16,9.417453264904477
N05B,2025-12-17,9.420954506245215
N05B,2025-12-18,9.385690392147893
N05B,2025-12-19,9.385690392147893
N05B,2025-12-20,8.304426661368899
N05B,2025-12-21,6.183462025041345
N05B,2025-12-22,9.373937501909694
N05B,2025-12-23,9.417453264904477
N05B,2025-12-24,9.420954506245215
N05B,2025-12-25,9.385690392147893
N05B,2025-12-26,9.385690392147893
N05B,2025-12-27,8.304426661368899
N05B,2025-12-28,6.183462025041345
N05B,2025-12-29,9.373937501909694
N05B,2025-12-30,9.417453264904477
N05B,2025-12-31,9.420954506245215
N05C,2025-12-01,0.684049252864458
N05C,2025-12-02,0.740862280614949
N05C,2025-12-03,0.6689653006989144
N05C,2025-12-04,0.651289264336053
N05C,2025-12-05,0.6621860105863118
N05C,2025-12-06,0.591767572079384
