Drug,Date,Predicted_Sales
M01AB,2025-05-20,4.816730871133486
M01AB,2025-05-21,4.759258477903671
M01AB,2025-05-22,4.653931299900634
M01AB,2025-05-23,4.632308189036676
M01AB,2025-05-24,5.667820838480716
M01AB,2025-05-25,5.48597755899266
M01AB,2025-05-26,4.819951569976084
M01AE,2025-05-20,4.271932288793729
M01AE,2025-05-21,4.112896979627323
M01AE,2025-05-22,4.155859791737775
M01AE,2025-05-23,4.24097875445016
M01AE,2025-05-24,4.972182140891778
M01AE,2025-05-25,4.372358994107191
M01AE,2025-05-26,3.5334653011975234
N02BA,2025-05-20,2.985944301165446
N02BA,2025-05-21,2.973623715159522
N02BA,2025-05-22,3.0153250613630624
N02BA,2025-05-23,3.0066300702889364
N02BA,2025-05-24,3.0066300702889364
N02BA,2025-05-25,3.0066300702889364
N02BA,2025-05-26,3.016382332819493
N02BE,2025-05-20,34.845993392403926
N02BE,2025-05-21,30.71623050527798
N02BE,2025-05-22,31.437691551005653
N02BE,2025-05-23,33.646849288700395
N02BE,2025-05-24,44.886748950529785
N02BE,2025-05-25,41.142958122868244
N02BE,2025-05-26,35.694878268633566
N05B,2025-05-20,9.820195145319973
N05B,2025-05-21,9.67990473284056
N05B,2025-05-22,9.617596641873327
N05B,2025-05-23,9.578502971466788
N05B,2025-05-24,8.343398641050365
N05B,2025-05-25,6.114295850499184
N05B,2025-05-26,9.609578074386915
N05C,2025-05-20,0.6558801994347608
N05C,2025-05-21,0.5974572169165293
N05C,2025-05-22,0.5873538666581807
N05C,2025-05-23,0.6004853766483853
N05C,2025-05-24,0.543624344981394
N05C,2025-05-25,0.45050171850185794
N05C,2025-05-26,0.6279112309827528
R03,2025-05-20,4.181515641195925
R03,2025-05-21,4.371361375592886
R03,2025-05-22,4.25134896275654
R03,2025-05-23,4.840479587461881
R03,2025-05-24,5.461637478685832
R03,2025-05-25,5.381950564079417
R03,2025-05-26,4.652202188567514
R06,2025-05-20,1.9387300904608484
R06,2025-05-21,1.9205695560176923
R06,2025-05-22,1.9158337815321878
R06,2025-05-23,2.029248995651992
R06,2025-05-24,2.15819108724171
R06,2025-05-25,1.9503681029583728
R06,2025-05-26,1.9350601679063595
