Date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
2025-04-01,4.816730871133486,4.34683545307063,2.985944301165446,34.91491883167877,9.89977773549249,0.6678007116970789,4.804661396187317,1.9387300904608484
2025-04-02,4.759258477903671,4.172832427054485,2.973623715159522,30.739917458157233,9.722372179645017,0.5974572169165293,4.961996331269844,1.9205695560176923
2025-04-03,4.653931299900634,4.226516460095194,3.0153250613630624,31.924833695700976,9.660064088677782,0.5873538666581807,4.841983918433498,1.9158337815321878
2025-04-04,4.632308189036676,4.297556487781229,3.0066300702889364,34.128981518967336,9.606191910871411,0.6004853766483853,5.956142296313024,2.029248995651992
2025-04-05,5.667820838480716,5.104272509306344,3.0066300702889364,45.08403285673177,8.36508713141147,0.543624344981394,6.308525545921448,2.15819108724171
2025-04-06,5.48597755899266,4.415617216675325,3.0066300702889364,41.329374691819204,6.111246108709854,0.45050171850185794,6.228838631315032,1.9503681029583728
2025-04-07,4.819951569976084,3.533692530672058,3.016382332819493,35.5558012741685,9.65469030883612,0.6241795048266144,5.728154059237437,1.9350601679063595
2025-04-08,4.898762886643816,3.5471385265742703,3.030757823564596,31.91148736196318,9.51704841467329,0.6783855319905375,6.228838631315032,2.088625493154969
2025-04-09,4.859167603910643,3.554708697258788,3.0066300702889364,29.1755423773583,9.515088153372009,0.6027962160124065,6.27174640073859,2.105062809308592
2025-04-10,4.903027549238681,3.559084872030218,3.0066300702889364,33.388999076409,9.488518859094507,0.5927651504487624,7.2106674977955585,2.1170245239783987
2025-04-11,4.924288596902937,3.5631777392788466,3.0145296014946514,34.03921442341008,9.488518859094507,0.6001399189202109,7.495466136170981,2.131905188094153
2025-04-12,5.6531486201809305,4.246842646524189,3.0066300702889364,41.421873217259076,8.410945744662012,0.5469693779642514,6.880823959059763,2.20297393352881
2025-04-13,5.649980560182953,4.515941740277052,3.0066300702889364,37.826850704384256,6.225652819183909,0.3643073408037352,7.114510209917687,2.1391073468696855
2025-04-14,5.11527647316393,3.5564030303746708,3.016382332819493,33.45458414000988,9.468071149036488,0.6146648985242739,7.209711555178935,2.2303898265739166
2025-04-15,5.027713245820256,3.5418123328633397,3.030757823564596,29.32228275191282,9.51158691203127,0.6783855319905375,7.114510209917687,2.2222397966254572
2025-04-16,4.9854113411519005,3.539604645720329,3.0066300702889364,28.201621599328366,9.515088153372009,0.6027962160124065,7.114510209917687,2.2249890084399073
2025-04-17,4.9793041526091395,3.5527881687072522,3.0066300702889364,32.55464213711461,9.488518859094507,0.5927651504487624,7.053062901644232,2.2154661413318215
2025-04-18,4.985904987004587,3.556881035955881,3.0145296014946514,31.60196555710476,9.488518859094507,0.6001399189202109,7.891185637738057,2.22900645002189
2025-04-19,5.633541723405558,4.238413860499274,3.0066300702889364,38.690546446802834,8.410945744662012,0.5469693779642514,7.114510209917687,2.2797785336553047
2025-04-20,5.62380121898883,4.509159691598262,3.0066300702889364,38.93160390533865,6.225652819183909,0.3643073408037352,7.187992393393947,2.232836278446749
2025-04-21,5.114304146068533,3.5564030303746708,3.016382332819493,32.80404768714683,9.468071149036488,0.6146648985242739,7.209711555178935,2.2346777364173858
2025-04-22,5.045968749542746,3.5418123328633397,3.030757823564596,29.88566279471311,9.51158691203127,0.6783855319905375,7.114510209917687,2.2269572213076056
2025-04-23,4.982905019789073,3.539604645720329,3.0066300702889364,27.75075325597288,9.515088153372009,0.6027962160124065,7.114510209917687,2.2269572213076056
2025-04-24,4.974259687435026,3.5527881687072522,3.0066300702889364,31.038361481121925,9.488518859094507,0.5927651504487624,7.053062901644232,2.2174343541995194
2025-04-25,4.985904987004587,3.556881035955881,3.0145296014946514,30.584533897242466,9.488518859094507,0.6001399189202109,7.891185637738057,2.230974662889588
2025-04-26,5.633541723405558,4.238413860499274,3.0066300702889364,38.38818682348372,8.410945744662012,0.5469693779642514,7.114510209917687,2.2794781667746777
2025-04-27,5.62380121898883,4.509159691598262,3.0066300702889364,39.67384898115312,6.225652819183909,0.3643073408037352,7.187992393393947,2.234804491314447
2025-04-28,5.114304146068533,3.5564030303746708,3.016382332819493,32.977028714954606,9.468071149036488,0.6146648985242739,7.209711555178935,2.2346777364173858
2025-04-29,5.045968749542746,3.5418123328633397,3.030757823564596,29.799994507816617,9.51158691203127,0.6783855319905375,7.114510209917687,2.2269572213076056
2025-04-30,4.982905019789073,3.539604645720329,3.0066300702889364,27.65188272852798,9.515088153372009,0.6027962160124065,7.114510209917687,2.2269572213076056
