Drug,Date,Predicted_Sales
M01AB,2027-08-01,5.555788520122432
M01AB,2027-08-02,4.935493629414824
M01AB,2027-08-03,4.825891932673925
M01AB,2027-08-04,4.656632106147105
M01AB,2027-08-05,4.665699748561711
M01AB,2027-08-06,4.733932213110007
M01AB,2027-08-07,5.547875980546879
M01AB,2027-08-08,5.584424882402352
M01AB,2027-08-09,5.001575007647686
M01AB,2027-08-10,4.97369694568017
M01AB,2027-08-11,4.9309162438735425
M01AB,2027-08-12,4.935460716517541
M01AB,2027-08-13,5.032087663891839
M01AB,2027-08-14,5.664077307106141
M01AB,2027-08-15,5.656605174551989
M01AB,2027-08-16,5.1299379456230705
M01AB,2027-08-17,5.043734996340595
M01AB,2027-08-18,4.998561002105477
M01AB,2027-08-19,5.0317901615924505
M01AB,2027-08-20,5.067893295921339
M01AB,2027-08-21,5.71363877241242
M01AB,2027-08-22,5.672048205771569
M01AB,2027-08-23,5.157305821700121
M01AB,2027-08-24,5.089274271607967
M01AB,2027-08-25,5.055318081992026
M01AB,2027-08-26,5.048643584978638
M01AB,2027-08-27,5.063161188173822
M01AB,2027-08-28,5.700062909720887
M01AB,2027-08-29,5.662648500624003
M01AB,2027-08-30,5.157305821700121
M01AB,2027-08-31,5.0931628687940895
M01AE,2027-08-01,5.342679915007813
M01AE,2027-08-02,4.113739103961163
M01AE,2027-08-03,4.137310674444209
M01AE,2027-08-04,4.1708034102676645
M01AE,2027-08-05,4.144683593537225
M01AE,2027-08-06,3.5474642181190097
M01AE,2027-08-07,4.193428269532815
M01AE,2027-08-08,4.592557729001734
M01AE,2027-08-09,3.558807900236606
M01AE,2027-08-10,3.5505443794334393
M01AE,2027-08-11,3.5436991527892254
M01AE,2027-08-12,3.5568826757761487
M01AE,2027-08-13,3.556881035955881
M01AE,2027-08-14,4.238413860499274
M01AE,2027-08-15,4.509159691598262
M01AE,2027-08-16,3.5564030303746708
M01AE,2027-08-17,3.5418123328633397
M01AE,2027-08-18,3.539604645720329
M01AE,2027-08-19,3.5527881687072522
M01AE,2027-08-20,3.556881035955881
M01AE,2027-08-21,4.238413860499274
M01AE,2027-08-22,4.509159691598262
M01AE,2027-08-23,3.5564030303746708
M01AE,2027-08-24,3.5418123328633397
M01AE,2027-08-25,3.539604645720329
M01AE,2027-08-26,3.5527881687072522
M01AE,2027-08-27,3.556881035955881
M01AE,2027-08-28,4.238413860499274
M01AE,2027-08-29,4.509159691598262
M01AE,2027-08-30,3.5564030303746708
M01AE,2027-08-31,3.5418123328633397
N02BA,2027-08-01,2.94226865620625
N02BA,2027-08-02,2.9638280860065422
N02BA,2027-08-03,3.0199049229551855
N02BA,2027-08-04,2.9870821786054
N02BA,2027-08-05,2.9870821786054
N02BA,2027-08-06,2.9870821786054
N02BA,2027-08-07,2.9870821786054
N02BA,2027-08-08,2.9870821786054
N02BA,2027-08-09,2.9968344411359564
N02BA,2027-08-10,3.011209931881059
N02BA,2027-08-11,2.9870821786054
N02BA,2027-08-12,2.9870821786054
N02BA,2027-08-13,2.9870821786054
N02BA,2027-08-14,2.9870821786054
N02BA,2027-08-15,2.9870821786054
N02BA,2027-08-16,2.9968344411359564
N02BA,2027-08-17,3.011209931881059
N02BA,2027-08-18,2.9870821786054
N02BA,2027-08-19,2.9870821786054
N02BA,2027-08-20,2.9870821786054
N02BA,2027-08-21,2.9870821786054
N02BA,2027-08-22,2.9870821786054
N02BA,2027-08-23,2.9968344411359564
N02BA,2027-08-24,3.011209931881059
N02BA,2027-08-25,2.9870821786054
N02BA,2027-08-26,2.9870821786054
N02BA,2027-08-27,2.9870821786054
N02BA,2027-08-28,2.9870821786054
N02BA,2027-08-29,2.9870821786054
N02BA,2027-08-30,2.9968344411359564
N02BA,2027-08-31,3.011209931881059
N02BE,2027-08-01,40.25235743299747
N02BE,2027-08-02,32.030731453204574
N02BE,2027-08-03,34.39965382795826
N02BE,2027-08-04,30.933287695582166
N02BE,2027-08-05,35.68435495553727
N02BE,2027-08-06,35.459756054224385
N02BE,2027-08-07,42.134265072458504
N02BE,2027-08-08,36.62474638369184
N02BE,2027-08-09,33.53252492036623
N02BE,2027-08-10,30.491238472900083
N02BE,2027-08-11,30.453290054504244
N02BE,2027-08-12,33.50258305392144
N02BE,2027-08-13,32.358504133088644
N02BE,2027-08-14,40.618290795803354
N02BE,2027-08-15,37.904298064494284
N02BE,2027-08-16,33.295152854407924
N02BE,2027-08-17,30.14873304957045
N02BE,2027-08-18,28.0269794966283
N02BE,2027-08-19,31.97662563550226
N02BE,2027-08-20,30.238865002629858
N02BE,2027-08-21,38.179598558026136
N02BE,2027-08-22,39.74882372309996
N02BE,2027-08-23,32.993251143757476
N02BE,2027-08-24,29.989576046065988
N02BE,2027-08-25,27.76341291266088
N02BE,2027-08-26,31.15300335395743
N02BE,2027-08-27,30.02280564197156
N02BE,2027-08-28,38.51258614881985
N02BE,2027-08-29,39.72836118932812
N02BE,2027-08-30,33.13957213563954
N02BE,2027-08-31,30.049337070053728
N05B,2027-08-01,6.071863775844484
N05B,2027-08-02,9.504958348413027
N05B,2027-08-03,9.595201946469869
N05B,2027-08-04,9.49339254097462
N05B,2027-08-05,9.551239680471854
N05B,2027-08-06,9.565993823119602
N05B,2027-08-07,8.67800023013533
N05B,2027-08-08,6.224770148617374
N05B,2027-08-09,9.41123201691883
N05B,2027-08-10,9.454747779913612
N05B,2027-08-11,9.458249021254352
N05B,2027-08-12,9.43167972697685
N05B,2027-08-13,9.43167972697685
N05B,2027-08-14,8.397589878249025
N05B,2027-08-15,6.231554676938914
N05B,2027-08-16,9.404569277202237
N05B,2027-08-17,9.448085040197018
N05B,2027-08-18,9.45158628153776
N05B,2027-08-19,9.425016987260255
N05B,2027-08-20,9.425016987260255
N05B,2027-08-21,8.390927138532431
N05B,2027-08-22,6.231554676938914
N05B,2027-08-23,9.404569277202237
N05B,2027-08-24,9.448085040197018
N05B,2027-08-25,9.45158628153776
N05B,2027-08-26,9.425016987260255
N05B,2027-08-27,9.425016987260255
N05B,2027-08-28,8.390927138532431
N05B,2027-08-29,6.231554676938914
N05B,2027-08-30,9.404569277202237
N05B,2027-08-31,9.448085040197018
N05C,2027-08-01,0.35224258640008344
N05C,2027-08-02,0.6066201716926843
N05C,2027-08-03,0.647718896638338
N05C,2027-08-04,0.5989497844691019
N05C,2027-08-05,0.5905527931666611
N05C,2027-08-06,0.6382506996569896
N05C,2027-08-07,0.5488789044051829
