Drug,Date,Predicted_Sales
M01AB,2026-03-01,5.535161123997375
M01AB,2026-03-02,4.911388788298442
M01AB,2026-03-03,4.8144187988587
M01AB,2026-03-04,4.640478192857898
M01AB,2026-03-05,4.635626132242226
M01AB,2026-03-06,4.719561294823851
M01AB,2026-03-07,5.532958525670605
M01AB,2026-03-08,5.548183938472275
M01AB,2026-03-09,4.970027170261039
M01AB,2026-03-10,4.892211365788771
M01AB,2026-03-11,4.860359977100054
M01AB,2026-03-12,4.905378236185183
M01AB,2026-03-13,4.929292527009551
M01AB,2026-03-14,5.647522526586548
M01AB,2026-03-15,5.64619549860247
M01AB,2026-03-16,5.088462536154721
M01AB,2026-03-17,5.02674730641172
M01AB,2026-03-18,4.984445401743364
M01AB,2026-03-19,4.978338213200602
M01AB,2026-03-20,4.989983512770163
M01AB,2026-03-21,5.629756661825076
M01AB,2026-03-22,5.620016157408348
M01AB,2026-03-23,5.113338206659997
M01AB,2026-03-24,5.04500281013421
M01AB,2026-03-25,4.981939080380537
M01AB,2026-03-26,4.97329374802649
M01AB,2026-03-27,4.9849390475960496
M01AB,2026-03-28,5.629756661825076
M01AB,2026-03-29,5.620016157408348
M01AB,2026-03-30,5.113338206659997
M01AB,2026-03-31,5.04500281013421
M01AE,2026-03-01,5.49825697332212
M01AE,2026-03-02,4.407468003414196
M01AE,2026-03-03,4.466919314709984
M01AE,2026-03-04,4.487970217958981
M01AE,2026-03-05,4.4308787390940845
M01AE,2026-03-06,3.632243020571367
M01AE,2026-03-07,4.183792526448006
M01AE,2026-03-08,4.60575705963319
M01AE,2026-03-09,3.6444377562573087
M01AE,2026-03-10,3.633784179144484
M01AE,2026-03-11,3.6220583388379386
M01AE,2026-03-12,3.636930744942287
M01AE,2026-03-13,3.640593009118423
M01AE,2026-03-14,4.250362629543245
M01AE,2026-03-15,4.551095191203352
M01AE,2026-03-16,3.6348493940200917
M01AE,2026-03-17,3.6202586965087615
M01AE,2026-03-18,3.623316618882873
M01AE,2026-03-19,3.6365001418697953
M01AE,2026-03-20,3.640593009118423
M01AE,2026-03-21,4.250362629543245
