Drug,Date,Predicted_Sales
M01AB,2026-01-01,4.706448820819803
M01AB,2026-01-02,4.757156808113613
M01AB,2026-01-03,5.4819836025865
M01AB,2026-01-04,5.42725799571123
M01AB,2026-01-05,4.862758999882971
M01AB,2026-01-06,4.811836369451176
M01AB,2026-01-07,4.640438171978581
M01AB,2026-01-08,4.8052065202338845
M01AB,2026-01-09,4.8392193848762615
M01AB,2026-01-10,5.582311662254889
M01AB,2026-01-11,5.582902574765659
M01AB,2026-01-12,5.029944398973699
M01AB,2026-01-13,4.966092956586935
M01AB,2026-01-14,4.933439525728626
M01AB,2026-01-15,5.000948138971714
M01AB,2026-01-16,4.989617744566226
M01AB,2026-01-17,5.6253134386736345
M01AB,2026-01-18,5.615572934256907
M01AB,2026-01-19,5.106911465662589
M01AB,2026-01-20,5.027113074615657
M01AB,2026-01-21,4.98698354555465
M01AB,2026-01-22,4.999371334994009
M01AB,2026-01-23,4.9849390475960496
M01AB,2026-01-24,5.6253134386736345
M01AB,2026-01-25,5.615572934256907
M01AB,2026-01-26,5.113338206659997
M01AB,2026-01-27,5.04500281013421
M01AB,2026-01-28,4.981939080380537
M01AB,2026-01-29,4.999371334994009
M01AB,2026-01-30,4.9849390475960496
M01AB,2026-01-31,5.6253134386736345
M01AE,2026-01-01,4.723527081247572
M01AE,2026-01-02,4.587752214191581
M01AE,2026-01-03,5.178529015753227
M01AE,2026-01-04,5.533884417915207
M01AE,2026-01-05,4.620426915767051
M01AE,2026-01-06,3.857487297236415
M01AE,2026-01-07,3.8108067972131434
M01AE,2026-01-08,4.112947122629877
M01AE,2026-01-09,3.965517149442536
M01AE,2026-01-10,4.462019377808716
M01AE,2026-01-11,4.629849533258256
M01AE,2026-01-12,3.821276710029419
M01AE,2026-01-13,3.806401589320779
M01AE,2026-01-14,3.8193903527506095
M01AE,2026-01-15,3.8294277891234083
M01AE,2026-01-16,3.8335206563720363
M01AE,2026-01-17,4.409717941643793
M01AE,2026-01-18,4.567503203486245
M01AE,2026-01-19,3.818182440881594
M01AE,2026-01-20,3.806401589320779
M01AE,2026-01-21,3.8193903527506095
M01AE,2026-01-22,3.8294277891234083
M01AE,2026-01-23,3.8335206563720363
M01AE,2026-01-24,4.409717941643793
M01AE,2026-01-25,4.567503203486245
M01AE,2026-01-26,3.818182440881594
M01AE,2026-01-27,3.806401589320779
M01AE,2026-01-28,3.8193903527506095
M01AE,2026-01-29,3.8294277891234083
M01AE,2026-01-30,3.8335206563720363
M01AE,2026-01-31,4.409717941643793
