Drug,Date,Predicted_Sales
M01AB,2027-04-01,4.715028180531233
M01AB,2027-04-02,4.762300598963286
M01AB,2027-04-03,5.490211887318424
M01AB,2027-04-04,5.439030049657031
M01AB,2027-04-05,4.868063237727137
M01AB,2027-04-06,4.812802308859713
M01AB,2027-04-07,4.651137880600997
M01AB,2027-04-08,4.806172459642422
M01AB,2027-04-09,4.840185324284798
M01AB,2027-04-10,5.5944970351027825
M01AB,2027-04-11,5.588328469560541
M01AB,2027-04-12,5.024328308415076
M01AB,2027-04-13,4.9670588959954705
M01AB,2027-04-14,4.934405465137163
M01AB,2027-04-15,5.001914078380251
M01AB,2027-04-16,4.990583683974764
M01AB,2027-04-17,5.633541723405558
M01AB,2027-04-18,5.62380121898883
M01AB,2027-04-19,5.110415548882411
M01AB,2027-04-20,5.0280790140241916
M01AB,2027-04-21,4.9879494849631865
M01AB,2027-04-22,5.000337274402546
M01AB,2027-04-23,4.985904987004587
M01AB,2027-04-24,5.633541723405558
M01AB,2027-04-25,5.62380121898883
M01AB,2027-04-26,5.114304146068533
M01AB,2027-04-27,5.045968749542746
M01AB,2027-04-28,4.982905019789073
M01AB,2027-04-29,5.000337274402546
M01AB,2027-04-30,4.985904987004587
M01AE,2027-04-01,4.39014893268998
M01AE,2027-04-02,4.220511899809577
M01AE,2027-04-03,5.024663646831409
M01AE,2027-04-04,5.358552223346127
M01AE,2027-04-05,4.1871789052189845
M01AE,2027-04-06,3.5375852484678627
M01AE,2027-04-07,3.528967665970699
M01AE,2027-04-08,3.5654679690738846
M01AE,2027-04-09,3.574942643249687
M01AE,2027-04-10,4.246842646524189
M01AE,2027-04-11,4.522917118162586
M01AE,2027-04-12,3.5610100964906755
M01AE,2027-04-13,3.5418123328633397
M01AE,2027-04-14,3.539604645720329
M01AE,2027-04-15,3.5527881687072522
M01AE,2027-04-16,3.556881035955881
M01AE,2027-04-17,4.238413860499274
M01AE,2027-04-18,4.509159691598262
M01AE,2027-04-19,3.5564030303746708
M01AE,2027-04-20,3.5418123328633397
M01AE,2027-04-21,3.539604645720329
M01AE,2027-04-22,3.5527881687072522
M01AE,2027-04-23,3.556881035955881
M01AE,2027-04-24,4.238413860499274
M01AE,2027-04-25,4.509159691598262
M01AE,2027-04-26,3.5564030303746708
M01AE,2027-04-27,3.5418123328633397
M01AE,2027-04-28,3.539604645720329
M01AE,2027-04-29,3.5527881687072522
M01AE,2027-04-30,3.556881035955881
N02BA,2027-04-01,2.9618165478897867
N02BA,2027-04-02,2.973623715159522
N02BA,2027-04-03,3.0153250613630624
N02BA,2027-04-04,3.0066300702889364
N02BA,2027-04-05,3.016382332819493
N02BA,2027-04-06,3.030757823564596
N02BA,2027-04-07,3.0066300702889364
N02BA,2027-04-08,3.0066300702889364
N02BA,2027-04-09,3.0145296014946514
N02BA,2027-04-10,3.0066300702889364
N02BA,2027-04-11,3.0066300702889364
N02BA,2027-04-12,3.016382332819493
N02BA,2027-04-13,3.030757823564596
N02BA,2027-04-14,3.0066300702889364
N02BA,2027-04-15,3.0066300702889364
N02BA,2027-04-16,3.0145296014946514
N02BA,2027-04-17,3.0066300702889364
N02BA,2027-04-18,3.0066300702889364
N02BA,2027-04-19,3.016382332819493
N02BA,2027-04-20,3.030757823564596
N02BA,2027-04-21,3.0066300702889364
N02BA,2027-04-22,3.0066300702889364
N02BA,2027-04-23,3.0145296014946514
N02BA,2027-04-24,3.0066300702889364
N02BA,2027-04-25,3.0066300702889364
N02BA,2027-04-26,3.016382332819493
N02BA,2027-04-27,3.030757823564596
N02BA,2027-04-28,3.0066300702889364
N02BA,2027-04-29,3.0066300702889364
N02BA,2027-04-30,3.0145296014946514
N02BE,2027-04-01,34.131963760855704
N02BE,2027-04-02,31.1974781127763
N02BE,2027-04-03,41.774899950110964
N02BE,2027-04-04,40.216415685411306
N02BE,2027-04-05,38.75949280151808
N02BE,2027-04-06,32.357313831638976
N02BE,2027-04-07,30.63875778876385
N02BE,2027-04-08,30.709119978895828
N02BE,2027-04-09,32.20708059158222
N02BE,2027-04-10,41.32981890261244
N02BE,2027-04-11,38.44496666585071
N02BE,2027-04-12,34.48043638355451
N02BE,2027-04-13,29.673336181142943
N02BE,2027-04-14,27.61773576403289
N02BE,2027-04-15,31.590213585990284
N02BE,2027-04-16,30.882223151809395
N02BE,2027-04-17,38.19168224002167
N02BE,2027-04-18,39.71217854397138
N02BE,2027-04-19,32.870443359454896
N02BE,2027-04-20,29.8837629278547
N02BE,2027-04-21,27.8489660672252
N02BE,2027-04-22,31.18264742417922
N02BE,2027-04-23,30.568891917041643
N02BE,2027-04-24,38.47193967023496
N02BE,2027-04-25,39.543528995814995
N02BE,2027-04-26,32.977028714954606
N02BE,2027-04-27,29.82584528360519
N02BE,2027-04-28,27.77021514299877
N02BE,2027-04-29,31.005497890426692
N02BE,2027-04-30,30.310140814746266
N05B,2027-04-01,9.773807786399052
N05B,2027-04-02,9.690454268376103
N05B,2027-04-03,8.813535103432594
N05B,2027-04-04,6.172928637326173
N05B,2027-04-05,9.580066099265045
N05B,2027-04-06,9.637950983912786
N05B,2027-04-07,9.72490046247729
N05B,2027-04-08,9.511628566722342
N05B,2027-04-09,9.50616706408032
N05B,2027-04-10,8.427820618854113
N05B,2027-04-11,6.230015105225516
N05B,2027-04-12,9.468071149036488
N05B,2027-04-13,9.51158691203127
N05B,2027-04-14,9.515088153372009
N05B,2027-04-15,9.488518859094507
N05B,2027-04-16,9.488518859094507
N05B,2027-04-17,8.410945744662012
N05B,2027-04-18,6.225652819183909
N05B,2027-04-19,9.468071149036488
N05B,2027-04-20,9.51158691203127
N05B,2027-04-21,9.515088153372009
N05B,2027-04-22,9.488518859094507
N05B,2027-04-23,9.488518859094507
N05B,2027-04-24,8.410945744662012
N05B,2027-04-25,6.225652819183909
N05B,2027-04-26,9.468071149036488
N05B,2027-04-27,9.51158691203127
N05B,2027-04-28,9.515088153372009
N05B,2027-04-29,9.488518859094507
N05B,2027-04-30,9.488518859094507
N05C,2027-04-01,0.5871961138301552
N05C,2027-04-02,0.5973855710313654
N05C,2027-04-03,0.5374435018465953
N05C,2027-04-04,0.3675546881516316
N05C,2027-04-05,0.6146648985242739
N05C,2027-04-06,0.70582916437277
N05C,2027-04-07,0.617713533638511
N05C,2027-04-08,0.5927651504487624
N05C,2027-04-09,0.6001399189202109
N05C,2027-04-10,0.5469693779642514
N05C,2027-04-11,0.3643073408037352
N05C,2027-04-12,0.6146648985242739
N05C,2027-04-13,0.6783855319905375
N05C,2027-04-14,0.6027962160124065
N05C,2027-04-15,0.5927651504487624
N05C,2027-04-16,0.6001399189202109
N05C,2027-04-17,0.5469693779642514
N05C,2027-04-18,0.3643073408037352
N05C,2027-04-19,0.6146648985242739
N05C,2027-04-20,0.6783855319905375
N05C,2027-04-21,0.6027962160124065
N05C,2027-04-22,0.5927651504487624
N05C,2027-04-23,0.6001399189202109
N05C,2027-04-24,0.5469693779642514
N05C,2027-04-25,0.3643073408037352
N05C,2027-04-26,0.6146648985242739
N05C,2027-04-27,0.6783855319905375
N05C,2027-04-28,0.6027962160124065
N05C,2027-04-29,0.5927651504487624
N05C,2027-04-30,0.6001399189202109
R03,2027-04-01,4.804661396187317
R03,2027-04-02,4.9190885618462845
R03,2027-04-03,5.03385794688786
R03,2027-04-04,5.972585519756375
R03,2027-04-05,6.364598587687268
R03,2027-04-06,6.228838631315032
R03,2027-04-07,5.771061828660995
R03,2027-04-08,6.228838631315032
R03,2027-04-09,6.3506925274197075
R03,2027-04-10,7.2106674977955585
R03,2027-04-11,6.880823959059763
R03,2027-04-12,6.97602530432101
R03,2027-04-13,6.935456336947629
R03,2027-04-14,7.114510209917687
