Drug,Date,Predicted_Sales
M01AB,2025-11-01,5.66353199099048
M01AB,2025-11-02,5.752019444130795
M01AB,2025-11-03,4.964526239451702
M01AB,2025-11-04,4.748807778428066
M01AB,2025-11-05,4.772753737762696
M01AB,2025-11-06,4.734283719804149
M01AB,2025-11-07,4.664812774173424
M01AB,2025-11-08,5.659221605783214
M01AB,2025-11-09,5.6167583403337575
M01AB,2025-11-10,5.056558577241969
M01AB,2025-11-11,4.989288013700846
M01AB,2025-11-12,4.957789552280786
M01AB,2025-11-13,5.027456478121821
M01AB,2025-11-14,5.013697077891971
M01AB,2025-11-15,5.694562088291466
M01AB,2025-11-16,5.681793960573017
M01AB,2025-11-17,5.169390065050537
M01AB,2025-11-18,5.085199764096124
M01AB,2025-11-19,5.048526617597238
M01AB,2025-11-20,5.058530002403804
M01AB,2025-11-21,5.073047605598988
M01AB,2025-11-22,5.722429565158297
M01AB,2025-11-23,5.697035739111154
M01AB,2025-11-24,5.166285672825256
M01AB,2025-11-25,5.102622856827347
M01AB,2025-11-26,5.065380040983425
M01AB,2025-11-27,5.058530002403804
M01AB,2025-11-28,5.073047605598988
M01AB,2025-11-29,5.722429565158297
M01AB,2025-11-30,5.692859581567188
M01AE,2025-11-01,5.277298676309556
M01AE,2025-11-02,5.1545846498540655
M01AE,2025-11-03,4.426356216552635
M01AE,2025-11-04,4.173748178406535
M01AE,2025-11-05,4.127999463084158
M01AE,2025-11-06,3.54355183997864
M01AE,2025-11-07,3.553840139189226
M01AE,2025-11-08,4.39881208884964
M01AE,2025-11-09,4.649605907248828
M01AE,2025-11-10,3.5509748517088733
M01AE,2025-11-11,3.5371251383959605
M01AE,2025-11-12,3.5440451192516487
M01AE,2025-11-13,3.553986439503924
M01AE,2025-11-14,3.5596318722802396
M01AE,2025-11-15,4.3041583473450595
M01AE,2025-11-16,4.610858654504393
M01AE,2025-11-17,3.5514833873199723
M01AE,2025-11-18,3.534917723029107
M01AE,2025-11-19,3.5399506121827526
M01AE,2025-11-20,3.5531341351696755
M01AE,2025-11-21,3.5572270024183044
M01AE,2025-11-22,4.297931757574213
M01AE,2025-11-23,4.5957151619034295
M01AE,2025-11-24,3.5514833873199723
M01AE,2025-11-25,3.534917723029107
M01AE,2025-11-26,3.5399506121827526
M01AE,2025-11-27,3.5531341351696755
M01AE,2025-11-28,3.5572270024183044
M01AE,2025-11-29,4.297931757574213
M01AE,2025-11-30,4.5957151619034295
N02BA,2025-11-01,2.94226865620625
N02BA,2025-11-02,2.9540758234759856
N02BA,2025-11-03,3.0055294322100825
N02BA,2025-11-04,3.011209931881059
N02BA,2025-11-05,2.9870821786054
N02BA,2025-11-06,2.9870821786054
N02BA,2025-11-07,2.9870821786054
N02BA,2025-11-08,2.9870821786054
N02BA,2025-11-09,2.9870821786054
N02BA,2025-11-10,2.9968344411359564
N02BA,2025-11-11,3.011209931881059
N02BA,2025-11-12,2.9870821786054
N02BA,2025-11-13,2.9870821786054
N02BA,2025-11-14,2.9870821786054
N02BA,2025-11-15,2.9870821786054
N02BA,2025-11-16,2.9870821786054
N02BA,2025-11-17,2.9968344411359564
N02BA,2025-11-18,3.011209931881059
N02BA,2025-11-19,2.9870821786054
N02BA,2025-11-20,2.9870821786054
N02BA,2025-11-21,2.9870821786054
N02BA,2025-11-22,2.9870821786054
N02BA,2025-11-23,2.9870821786054
N02BA,2025-11-24,2.9968344411359564
N02BA,2025-11-25,3.011209931881059
N02BA,2025-11-26,2.9870821786054
N02BA,2025-11-27,2.9870821786054
N02BA,2025-11-28,2.9870821786054
N02BA,2025-11-29,2.9870821786054
N02BA,2025-11-30,2.9870821786054
N02BE,2025-11-01,41.67782984008217
N02BE,2025-11-02,38.11038016190997
N02BE,2025-11-03,37.51465761832302
N02BE,2025-11-04,32.41092391588524
N02BE,2025-11-05,32.75274021199378
N02BE,2025-11-06,34.047641338892824
N02BE,2025-11-07,33.19314377760348
N02BE,2025-11-08,42.89507566572914
N02BE,2025-11-09,40.60299258547182
N02BE,2025-11-10,36.6630598740008
N02BE,2025-11-11,33.4197574995913
N02BE,2025-11-12,30.76697966624505
N02BE,2025-11-13,32.054098878489874
N02BE,2025-11-14,32.16291270873073
N02BE,2025-11-15,43.2491719567982
N02BE,2025-11-16,41.19537502440492
N02BE,2025-11-17,36.68916477291291
N02BE,2025-11-18,33.335425069166696
N02BE,2025-11-19,30.143782407725297
N02BE,2025-11-20,31.484758263100183
N02BE,2025-11-21,31.720399600826386
N02BE,2025-11-22,42.16637263469042
N02BE,2025-11-23,40.866266142815554
N02BE,2025-11-24,35.915247625708574
N02BE,2025-11-25,32.50811861990318
N02BE,2025-11-26,29.88102678164888
N02BE,2025-11-27,31.796510531241893
N02BE,2025-11-28,31.967655959651324
N02BE,2025-11-29,41.711779464565076
N02BE,2025-11-30,41.192977576377395
N05B,2025-11-01,8.63636557922885
N05B,2025-11-02,6.768912759447287
N05B,2025-11-03,9.517519466296807
N05B,2025-11-04,9.443651111324982
N05B,2025-11-05,9.553903294846515
N05B,2025-11-06,9.520663721838163
N05B,2025-11-07,9.591452862785733
N05B,2025-11-08,8.34929156417951
N05B,2025-11-09,6.221840576205052
N05B,2025-11-10,9.380600241626288
N05B,2025-11-11,9.424116004621071
N05B,2025-11-12,9.427617245961809
N05B,2025-11-13,9.385690392147893
N05B,2025-11-14,9.385690392147893
N05B,2025-11-15,8.325753950270816
N05B,2025-11-16,6.204789313943259
N05B,2025-11-17,9.373937501909694
N05B,2025-11-18,9.417453264904477
N05B,2025-11-19,9.420954506245215
N05B,2025-11-20,9.385690392147893
N05B,2025-11-21,9.385690392147893
N05B,2025-11-22,8.325753950270816
N05B,2025-11-23,6.204789313943259
N05B,2025-11-24,9.373937501909694
N05B,2025-11-25,9.417453264904477
N05B,2025-11-26,9.420954506245215
N05B,2025-11-27,9.385690392147893
N05B,2025-11-28,9.385690392147893
N05B,2025-11-29,8.325753950270816
N05B,2025-11-30,6.204789313943259
N05C,2025-11-01,0.5586498221449454
N05C,2025-11-02,0.387959812791132
N05C,2025-11-03,0.6923419117820148
N05C,2025-11-04,0.7521548148635896
N05C,2025-11-05,0.6789305605054108
N05C,2025-11-06,0.6729208742991726
N05C,2025-11-07,0.6509780055639207
N05C,2025-11-08,0.5639255007075022
N05C,2025-11-09,0.36712095170913106
N05C,2025-11-10,0.6903444390517068
N05C,2025-11-11,0.745811179562939
N05C,2025-11-12,0.6789305605054108
N05C,2025-11-13,0.6503483403591663
N05C,2025-11-14,0.6649714471370698
N05C,2025-11-15,0.5639255007075022
N05C,2025-11-16,0.36712095170913106
N05C,2025-11-17,0.6903444390517068
N05C,2025-11-18,0.745811179562939
N05C,2025-11-19,0.6789305605054108
N05C,2025-11-20,0.6503483403591663
N05C,2025-11-21,0.6649714471370698
N05C,2025-11-22,0.5639255007075022
N05C,2025-11-23,0.36712095170913106
N05C,2025-11-24,0.6903444390517068
N05C,2025-11-25,0.745811179562939
N05C,2025-11-26,0.6789305605054108
N05C,2025-11-27,0.6503483403591663
N05C,2025-11-28,0.6649714471370698
N05C,2025-11-29,0.5639255007075022
N05C,2025-11-30,0.36712095170913106
R03,2025-11-01,4.9095997573557275
R03,2025-11-02,4.863354848959592
R03,2025-11-03,4.842404267171378
R03,2025-11-04,5.697322263639333
R03,2025-11-05,6.104021749716376
R03,2025-11-06,6.02055536918183
R03,2025-11-07,5.506538621764657
R03,2025-11-08,6.059683672677258
R03,2025-11-09,6.02055536918183
R03,2025-11-10,6.115756714443077
R03,2025-11-11,7.365663303979512
R03,2025-11-12,6.8752532455768565
R03,2025-11-13,7.051877452116046
R03,2025-11-14,7.729316346399775
R03,2025-11-15,7.2564106168839855
R03,2025-11-16,7.329892800360245
R03,2025-11-17,7.351611962145233
R03,2025-11-18,7.2564106168839855
R03,2025-11-19,7.2564106168839855
R03,2025-11-20,7.1949633086105305
R03,2025-11-21,8.033086044704357
R03,2025-11-22,7.198894353909309
R03,2025-11-23,7.27237653738557
R03,2025-11-24,7.2940956991705574
R03,2025-11-25,7.198894353909309
R03,2025-11-26,7.2564106168839855
R03,2025-11-27,7.1949633086105305
R03,2025-11-28,8.033086044704357
R03,2025-11-29,7.2564106168839855
R03,2025-11-30,7.27237653738557
R06,2025-11-01,1.5871743939555112
R06,2025-11-02,1.514980225208258
R06,2025-11-03,1.5077302850139205
R06,2025-11-04,1.589385681479255
R06,2025-11-05,1.4993537325758557
R06,2025-11-06,1.4557462337075455
R06,2025-11-07,1.4991018284577393
R06,2025-11-08,1.5897786452082012
R06,2025-11-09,1.5334768482000958
R06,2025-11-10,1.5221419727407648
R06,2025-11-11,1.513877626964358
R06,2025-11-12,1.4986744291159253
R06,2025-11-13,1.4720053268580737
R06,2025-11-14,1.5035545781622908
R06,2025-11-15,1.5897786452082012
R06,2025-11-16,1.5334768482000958
R06,2025-11-17,1.5221419727407648
R06,2025-11-18,1.513877626964358
R06,2025-11-19,1.4986744291159253
R06,2025-11-20,1.4720053268580737
R06,2025-11-21,1.5035545781622908
R06,2025-11-22,1.5897786452082012
R06,2025-11-23,1.5334768482000958
R06,2025-11-24,1.5221419727407648
R06,2025-11-25,1.513877626964358
R06,2025-11-26,1.4986744291159253
