Date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
2026-06-01,4.907498624162559,4.304691624183796,2.960103500180395,34.35465451022757,9.81322156399072,0.6070747028785548,4.14062243411852,1.9387300904608484
2026-06-02,4.8327011615084565,4.069522301052391,2.9862861581952327,32.17412550447747,9.686878314169816,0.6465551835122233,4.21336162078534,1.9221804755579142
2026-06-03,4.715372985061842,4.148263349782249,3.003859751123114,31.443570473614958,9.723229653860317,0.5909538494714883,4.12301068517154,1.9180789064971175
2026-06-04,4.609207107400752,4.197206089993648,2.995164760048988,33.614089875380124,9.578502971466788,0.5908982508948356,4.422842293937345,2.0220410776241655
2026-06-05,4.654021180567153,4.081786814463367,2.995164760048988,35.48089564267541,9.625620730556431,0.6059222885344682,5.358871323178176,2.076198948510612
2026-06-06,5.4959536430167075,4.16673035351154,2.995164760048988,42.96335079327646,8.759906867499476,0.5841561330209066,5.3738842390059665,2.044241253687163
2026-06-07,5.49022755542604,4.387929039344524,2.995164760048988,39.48067839793056,5.896109881816975,0.37570450930902055,4.466310020113196,1.9487845002868918
2026-06-08,4.960417020335696,3.5590045888947954,3.0049170225795447,34.955676056490915,9.437189896189247,0.6145501931371076,5.33475593551054,2.100972461527564
2026-06-09,4.896358661930251,3.553677410582599,3.0192925133246473,30.799727953044894,9.476940297508703,0.6626185881849148,5.33475593551054,2.1079495124916985
2026-06-10,4.84160340073768,3.5436991527892254,2.995164760048988,28.848490340876992,9.480441538849442,0.5989497844691019,5.377663704934099,2.121939164487749
2026-06-11,4.852409830545171,3.5568826757761487,2.995164760048988,33.56415929731393,9.45387224457194,0.5905527931666611,5.621888653033114,2.1229731060028203
2026-06-12,4.916143879061634,3.560975543024777,2.995164760048988,33.689793791948205,9.45387224457194,0.5962934873769061,5.6270428259550975,2.131905188094153
2026-06-13,5.61621463973357,4.245195909178064,2.995164760048988,40.428515097471234,8.397373021984144,0.5431229464209467,5.682614352893877,2.2464405614316667
2026-06-14,5.649980560182953,4.515941740277052,2.995164760048988,37.491319542375805,6.228062717320537,0.3643073408037352,5.605893311427831,2.2328190948604703
2026-06-15,5.11527647316393,3.5564030303746708,3.0049170225795447,32.82854401751764,9.426761794797327,0.6145501931371076,5.7010946566890786,2.228381832677502
2026-06-16,5.027713245820256,3.5418123328633397,3.0192925133246473,29.241090939688856,9.47027755779211,0.6626185881849148,5.605893311427831,2.2249890084399073
2026-06-17,4.9854113411519005,3.539604645720329,2.995164760048988,28.226149629298842,9.473778799132848,0.5989497844691019,5.64880108085139,2.2249890084399073
2026-06-18,4.976766008797853,3.5527881687072522,2.995164760048988,31.75001532331454,9.447209504855346,0.5905527931666611,5.646451922538819,2.2154661413318215
2026-06-19,4.9909494521786995,3.556881035955881,2.995164760048988,30.296406572828467,9.447209504855346,0.5962934873769061,5.630008699095467,2.22900645002189
2026-06-20,5.633541723405558,4.238413860499274,2.995164760048988,38.575914216480676,8.397373021984144,0.5431229464209467,5.685580226034246,2.281746746523003
2026-06-21,5.62380121898883,4.509159691598262,2.995164760048988,39.55394423737068,6.22866980155456,0.3643073408037352,5.646451922538819,2.234804491314447
2026-06-22,5.114304146068533,3.5564030303746708,3.0049170225795447,32.87913022344673,9.426761794797327,0.6145501931371076,5.741653267800067,2.2346777364173858
2026-06-23,5.045968749542746,3.5418123328633397,3.0192925133246473,29.968457765646285,9.47027755779211,0.6626185881849148,5.646451922538819,2.2269572213076056
2026-06-24,4.982905019789073,3.539604645720329,2.995164760048988,27.702337359922815,9.473778799132848,0.5989497844691019,5.689359691962378,2.2269572213076056
2026-06-25,4.974259687435026,3.5527881687072522,2.995164760048988,31.071268054552142,9.447209504855346,0.5905527931666611,5.646451922538819,2.2174343541995194
2026-06-26,4.985904987004587,3.556881035955881,2.995164760048988,30.006268353873274,9.447209504855346,0.5962934873769061,5.630008699095467,2.230974662889588
2026-06-27,5.633541723405558,4.238413860499274,2.995164760048988,38.35652095367026,8.397373021984144,0.5431229464209467,5.685580226034246,2.2794781667746777
2026-06-28,5.62380121898883,4.509159691598262,2.995164760048988,39.4575511415013,6.22866980155456,0.3643073408037352,5.646451922538819,2.234804491314447
2026-06-29,5.114304146068533,3.5564030303746708,3.0049170225795447,32.47521493797094,9.426761794797327,0.6145501931371076,5.741653267800067,2.2346777364173858
2026-06-30,5.045968749542746,3.5418123328633397,3.0192925133246473,29.458404847132947,9.47027755779211,0.6626185881849148,5.646451922538819,2.2269572213076056
