Drug,Date,Predicted_Sales
M01AB,2025-08-01,4.757320171717853
M01AB,2025-08-02,5.819015436862182
M01AB,2025-08-03,5.464306847013519
M01AB,2025-08-04,4.823463917561902
M01AB,2025-08-05,4.838045177072001
M01AB,2025-08-06,4.754904433872327
M01AB,2025-08-07,4.625582235082054
M01AB,2025-08-08,4.928768333989687
M01AB,2025-08-09,5.632678792801838
M01AB,2025-08-10,5.6131890495030765
M01AB,2025-08-11,5.039244749915158
M01AB,2025-08-12,4.9908430604249725
M01AB,2025-08-13,5.017517833006738
M01AB,2025-08-14,4.993880375693931
M01AB,2025-08-15,5.009477738120727
M01AB,2025-08-16,5.669323129228433
M01AB,2025-08-17,5.656605174551989
M01AB,2025-08-18,5.126071531198815
M01AB,2025-08-19,5.075739776062867
M01AB,2025-08-20,5.064893328705826
M01AB,2025-08-21,5.0317901615924505
M01AB,2025-08-22,5.072560893321389
M01AB,2025-08-23,5.7042390672648535
M01AB,2025-08-24,5.674669083673743
M01AB,2025-08-25,5.157305821700121
M01AB,2025-08-26,5.089274271607967
M01AB,2025-08-27,5.0554936235582595
M01AB,2025-08-28,5.048643584978638
M01AB,2025-08-29,5.063161188173822
M01AB,2025-08-30,5.700062909720887
M01AB,2025-08-31,5.662648500624003
M01AE,2025-08-01,4.367917815939079
M01AE,2025-08-02,4.92320183007799
M01AE,2025-08-03,5.104460612053646
M01AE,2025-08-04,4.188033203536801
M01AE,2025-08-05,4.084784450032463
M01AE,2025-08-06,3.5249566622910287
M01AE,2025-08-07,3.5519877733756378
M01AE,2025-08-08,3.5704559806704244
M01AE,2025-08-09,4.244640450270119
M01AE,2025-08-10,4.522917118162586
M01AE,2025-08-11,3.558807900236606
M01AE,2025-08-12,3.5459068399322358
M01AE,2025-08-13,3.539604645720329
M01AE,2025-08-14,3.5527881687072522
M01AE,2025-08-15,3.556881035955881
M01AE,2025-08-16,4.238413860499274
M01AE,2025-08-17,4.509159691598262
M01AE,2025-08-18,3.5564030303746708
M01AE,2025-08-19,3.5418123328633397
M01AE,2025-08-20,3.539604645720329
M01AE,2025-08-21,3.5527881687072522
M01AE,2025-08-22,3.556881035955881
M01AE,2025-08-23,4.238413860499274
M01AE,2025-08-24,4.509159691598262
M01AE,2025-08-25,3.5564030303746708
M01AE,2025-08-26,3.5418123328633397
M01AE,2025-08-27,3.539604645720329
M01AE,2025-08-28,3.5527881687072522
M01AE,2025-08-29,3.556881035955881
M01AE,2025-08-30,4.238413860499274
M01AE,2025-08-31,4.509159691598262
N02BA,2025-08-01,2.94226865620625
N02BA,2025-08-02,2.9540758234759856
N02BA,2025-08-03,2.995777169679526
N02BA,2025-08-04,2.9968344411359564
N02BA,2025-08-05,3.011209931881059
N02BA,2025-08-06,2.9870821786054
N02BA,2025-08-07,2.9870821786054
N02BA,2025-08-08,2.9870821786054
N02BA,2025-08-09,2.9870821786054
N02BA,2025-08-10,2.9870821786054
N02BA,2025-08-11,2.9968344411359564
N02BA,2025-08-12,3.011209931881059
N02BA,2025-08-13,2.9870821786054
N02BA,2025-08-14,2.9870821786054
N02BA,2025-08-15,2.9870821786054
N02BA,2025-08-16,2.9870821786054
N02BA,2025-08-17,2.9870821786054
N02BA,2025-08-18,2.9968344411359564
N02BA,2025-08-19,3.011209931881059
N02BA,2025-08-20,2.9870821786054
N02BA,2025-08-21,2.9870821786054
N02BA,2025-08-22,2.9870821786054
N02BA,2025-08-23,2.9870821786054
N02BA,2025-08-24,2.9870821786054
N02BA,2025-08-25,2.9968344411359564
N02BA,2025-08-26,3.011209931881059
N02BA,2025-08-27,2.9870821786054
N02BA,2025-08-28,2.9870821786054
N02BA,2025-08-29,2.9870821786054
N02BA,2025-08-30,2.9870821786054
N02BA,2025-08-31,2.9870821786054
N02BE,2025-08-01,33.85901134732956
N02BE,2025-08-02,37.705464848638655
N02BE,2025-08-03,41.158514659171246
N02BE,2025-08-04,35.2607134953511
N02BE,2025-08-05,34.37536142638828
N02BE,2025-08-06,31.22388429632595
N02BE,2025-08-07,33.191652052935936
N02BE,2025-08-08,31.92395657600293
N02BE,2025-08-09,41.3722387151144
N02BE,2025-08-10,39.3541527165684
N02BE,2025-08-11,35.15942282304411
N02BE,2025-08-12,30.691694779531257
N02BE,2025-08-13,27.637183856761634
N02BE,2025-08-14,32.49592587824159
N02BE,2025-08-15,31.459657583547827
N02BE,2025-08-16,38.29767358045434
N02BE,2025-08-17,39.11841561464886
N02BE,2025-08-18,33.16851462683677
N02BE,2025-08-19,30.025471451729956
N02BE,2025-08-20,27.570813941622305
N02BE,2025-08-21,30.929534083547722
N02BE,2025-08-22,30.175380618271824
N02BE,2025-08-23,38.48929942385969
N02BE,2025-08-24,39.65727856658702
N02BE,2025-08-25,33.03527540574843
N02BE,2025-08-26,29.946037532690408
N02BE,2025-08-27,27.667109219398018
N02BE,2025-08-28,30.96282205481082
N02BE,2025-08-29,29.91526434928521
N02BE,2025-08-30,38.30852519255779
N02BE,2025-08-31,39.85210528897975
N05B,2025-08-01,9.723044647395614
N05B,2025-08-02,8.645856676679948
N05B,2025-08-03,6.373938203442682
N05B,2025-08-04,9.430767123622742
N05B,2025-08-05,9.591508651468313
N05B,2025-08-06,9.581095945583817
N05B,2025-08-07,9.588096061931953
N05B,2025-08-08,9.436750500376696
N05B,2025-08-09,8.414464752441129
N05B,2025-08-10,6.231554676938914
N05B,2025-08-11,9.41123201691883
N05B,2025-08-12,9.454747779913612
N05B,2025-08-13,9.458249021254352
N05B,2025-08-14,9.425016987260255
N05B,2025-08-15,9.425016987260255
N05B,2025-08-16,8.390927138532431
N05B,2025-08-17,6.231554676938914
N05B,2025-08-18,9.404569277202237
N05B,2025-08-19,9.448085040197018
N05B,2025-08-20,9.45158628153776
N05B,2025-08-21,9.425016987260255
N05B,2025-08-22,9.425016987260255
N05B,2025-08-23,8.390927138532431
N05B,2025-08-24,6.231554676938914
N05B,2025-08-25,9.404569277202237
N05B,2025-08-26,9.448085040197018
N05B,2025-08-27,9.45158628153776
N05B,2025-08-28,9.425016987260255
N05B,2025-08-29,9.425016987260255
N05B,2025-08-30,8.390927138532431
N05B,2025-08-31,6.231554676938914
N05C,2025-08-01,0.5945184521534926
N05C,2025-08-02,0.5536425155973174
N05C,2025-08-03,0.37414051921083524
N05C,2025-08-04,0.6145501931371076
N05C,2025-08-05,0.6626185881849148
N05C,2025-08-06,0.6353415929470468
N05C,2025-08-07,0.5997400306437726
N05C,2025-08-08,0.6000874887720996
N05C,2025-08-09,0.5449750772133072
N05C,2025-08-10,0.38156797181639435
N05C,2025-08-11,0.6145501931371076
N05C,2025-08-12,0.6626185881849148
N05C,2025-08-13,0.5989497844691019
N05C,2025-08-14,0.5905527931666611
N05C,2025-08-15,0.6016484846838708
N05C,2025-08-16,0.5449750772133072
N05C,2025-08-17,0.38156797181639435
N05C,2025-08-18,0.6145501931371076
N05C,2025-08-19,0.6626185881849148
N05C,2025-08-20,0.5989497844691019
N05C,2025-08-21,0.5905527931666611
N05C,2025-08-22,0.6016484846838708
N05C,2025-08-23,0.5449750772133072
N05C,2025-08-24,0.38156797181639435
N05C,2025-08-25,0.6145501931371076
N05C,2025-08-26,0.6626185881849148
N05C,2025-08-27,0.5989497844691019
N05C,2025-08-28,0.5905527931666611
N05C,2025-08-29,0.6016484846838708
N05C,2025-08-30,0.5449750772133072
N05C,2025-08-31,0.38156797181639435
R03,2025-08-01,3.951283332877838
R03,2025-08-02,4.10937756005325
R03,2025-08-03,3.991816670647282
R03,2025-08-04,4.426322939905557
R03,2025-08-05,5.3171242446090385
R03,2025-08-06,5.31947340292161
R03,2025-08-07,4.141868271990018
R03,2025-08-08,4.999785179176642
R03,2025-08-09,5.315693936993478
R03,2025-08-10,5.276565633498051
R03,2025-08-11,5.276565633498051
R03,2025-08-12,5.5636983510206255
R03,2025-08-13,5.606606120444185
R03,2025-08-14,5.5636983510206255
R03,2025-08-15,5.53125978597199
R03,2025-08-16,5.586831312910769
R03,2025-08-17,5.547703009415342
R03,2025-08-18,5.64290435467659
R03,2025-08-19,5.58826162052633
R03,2025-08-20,5.631169389949889
R03,2025-08-21,5.58826162052633
R03,2025-08-22,5.571818397082978
R03,2025-08-23,5.627389924021758
R03,2025-08-24,5.58826162052633
R03,2025-08-25,5.683462965787578
R03,2025-08-26,5.58826162052633
R03,2025-08-27,5.631169389949889
R03,2025-08-28,5.58826162052633
R03,2025-08-29,5.571818397082978
R03,2025-08-30,5.627389924021758
R03,2025-08-31,5.58826162052633
R06,2025-08-01,1.9411411613530352
R06,2025-08-02,2.026334502780061
R06,2025-08-03,1.9324447847736603
R06,2025-08-04,2.0186009802227893
R06,2025-08-05,2.0721815069286293
R06,2025-08-06,1.9315893951504437
R06,2025-08-07,1.9277606675140329
R06,2025-08-08,2.092642934736951
R06,2025-08-09,2.1833632254586233
R06,2025-08-10,2.133158764845264
R06,2025-08-11,2.129912923994864
R06,2025-08-12,2.1278877465121706
R06,2025-08-13,2.1278877465121706
R06,2025-08-14,2.2154489577455423
R06,2025-08-15,2.2262572382074395
R06,2025-08-16,2.279054499323548
R06,2025-08-17,2.232836278446749
R06,2025-08-18,2.2327095235496874
R06,2025-08-19,2.2249890084399073
R06,2025-08-20,2.2249890084399073
R06,2025-08-21,2.2174343541995194
R06,2025-08-22,2.230974662889588
R06,2025-08-23,2.2794781667746777
R06,2025-08-24,2.234804491314447
R06,2025-08-25,2.2346777364173858
R06,2025-08-26,2.2269572213076056
R06,2025-08-27,2.2269572213076056
R06,2025-08-28,2.2174343541995194
R06,2025-08-29,2.230974662889588
R06,2025-08-30,2.2794781667746777
R06,2025-08-31,2.234804491314447
