Date,Drug,Model,Actual_Sales,Predicted_Sales,Set
2019-06-12,R03,KNN,1.0,6.5,Train
2014-01-25,R03,KNN,5.0,6.1,Train
2015-10-05,R03,KNN,7.0,7.4,Train
2015-07-31,R03,KNN,0.0,2.9,Train
2015-09-09,R03,KNN,2.0,3.5,Train
2014-01-19,R03,KNN,1.0,5.35,Train
2016-03-27,R03,KNN,1.0,5.62916666665,Train
2016-08-16,R03,KNN,11.0,2.1,Train
2018-12-16,R03,KNN,7.0,6.35,Train
2014-12-09,R03,KNN,0.0,6.95,Train
2017-09-16,R03,KNN,0.0,3.1,Train
2019-02-14,R03,KNN,7.0,6.9,Train
2015-02-15,R03,KNN,7.0,6.45,Train
2015-04-16,R03,KNN,9.0,5.65,Train
2016-11-30,R03,KNN,7.0,5.6,Train
2017-12-18,R03,KNN,8.0,8.7,Train
2016-12-16,R03,KNN,23.0,6.9,Train
2018-06-03,R03,KNN,0.0,4.75,Train
2014-04-06,R03,KNN,0.0,2.8,Train
2018-09-11,R03,KNN,6.0,3.65,Train
2016-06-10,R03,KNN,0.0,3.2,Train
2019-05-18,R03,KNN,5.0,8.55,Train
2019-01-19,R03,KNN,1.0,6.65,Train
2019-01-15,R03,KNN,19.0,8.9375,Train
2017-02-18,R03,KNN,0.0,6.895833333350001,Train
2019-01-16,R03,KNN,17.0,9.525,Train
2019-08-16,R03,KNN,10.0,5.5,Train
2019-06-08,R03,KNN,0.0,5.475,Train
2016-01-31,R03,KNN,6.0,9.8583333333,Train
2015-11-11,R03,KNN,12.0,6.7,Train
2016-11-13,R03,KNN,5.0,6.9,Train
2019-04-12,R03,KNN,6.0,4.3625,Train
2016-02-16,R03,KNN,9.0,5.49166666665,Train
2014-06-05,R03,KNN,0.0,2.2,Train
2014-06-15,R03,KNN,0.0,2.6,Train
2018-04-01,R03,KNN,22.0,4.6,Train
2019-08-24,R03,KNN,0.0,3.35,Train
2019-02-27,R03,KNN,1.0,7.8,Train
2016-08-17,R03,KNN,5.0,4.3,Train
2017-05-08,R03,KNN,1.0,3.98333333335,Train
2016-10-01,R03,KNN,4.0,7.15,Train
2016-12-23,R03,KNN,8.0,5.4,Train
2018-12-25,R03,KNN,21.0,6.995833333349999,Train
2017-06-05,R03,KNN,0.0,4.55,Train
2016-12-20,R03,KNN,1.0,5.15,Train
2016-03-18,R03,KNN,8.0,8.9,Train
2018-01-05,R03,KNN,21.0,5.37916666665,Train
2017-03-10,R03,KNN,0.0,6.05,Train
2015-03-31,R03,KNN,2.0,6.32916666665,Train
2015-11-13,R03,KNN,0.0,9.6,Train
2014-04-13,R03,KNN,5.0,4.6,Train
2014-11-25,R03,KNN,2.0,2.75,Train
2014-08-05,R03,KNN,0.0,1.85,Train
2016-07-03,R03,KNN,11.0,5.1,Train
2014-08-10,R03,KNN,0.0,1.15,Train
2019-05-13,R03,KNN,11.0,10.05,Train
2017-08-19,R03,KNN,11.0,3.05,Train
2017-09-02,R03,KNN,1.0,4.85,Train
2017-02-04,R03,KNN,7.5,3.85,Train
2015-02-12,R03,KNN,5.0,5.6,Train
2017-03-08,R03,KNN,0.0,3.9,Train
2018-09-20,R03,KNN,0.0,5.0,Train
2016-01-27,R03,KNN,5.0,6.683333333350001,Train
2018-01-17,R03,KNN,41.0,8.26666666665,Train
2014-07-10,R03,KNN,5.0,1.8,Train
2016-08-01,R03,KNN,1.0,2.55,Train
2019-06-22,R03,KNN,12.0,5.15,Train
2018-04-28,R03,KNN,6.0,6.933333333350001,Train
2015-02-21,R03,KNN,0.0,6.89583333335,Train
2018-10-29,R03,KNN,10.0,10.114583333499999,Train
2018-05-25,R03,KNN,1.0,5.025,Train
2018-03-11,R03,KNN,11.0,7.425,Train
2018-12-21,R03,KNN,13.0,6.4,Train
2014-05-19,R03,KNN,3.0,3.8,Train
2017-08-25,R03,KNN,0.0,3.45,Train
2017-05-28,R03,KNN,0.0,4.77916666665,Train
2016-09-22,R03,KNN,4.0,2.5,Train
2014-01-30,R03,KNN,3.0,3.0,Train
2018-08-26,R03,KNN,8.0,8.3,Train
2017-04-23,R03,KNN,1.0,5.5,Train
2019-03-11,R03,KNN,11.0,4.25,Train
2014-05-16,R03,KNN,11.0,5.85,Train
2017-04-20,R03,KNN,7.0,4.1,Train
2019-06-13,R03,KNN,2.0,5.32916666665,Train
2017-02-11,R03,KNN,1.0,5.825,Train
2016-04-27,R03,KNN,1.0,5.11666666665,Train
2016-06-07,R03,KNN,10.0,6.6,Train
2019-09-15,R03,KNN,2.0,5.15,Train
2018-08-07,R03,KNN,1.0,3.65,Train
2017-05-10,R03,KNN,14.0,3.9,Train
2018-10-13,R03,KNN,6.0,5.0,Train
2016-12-03,R03,KNN,1.0,8.925,Train
2017-08-17,R03,KNN,1.0,2.8,Train
2015-06-19,R03,KNN,10.0,6.3,Train
2017-10-28,R03,KNN,7.0,6.05,Train
2014-08-26,R03,KNN,1.0,1.8,Train
2018-03-21,R03,KNN,9.0,9.075,Train
2015-08-21,R03,KNN,1.0,2.4,Train
2014-01-31,R03,KNN,1.0,3.0,Train
2017-01-25,R03,KNN,13.75,5.26250000015,Train
2018-05-31,R03,KNN,8.0,6.2333333335,Train
2017-12-27,R03,KNN,3.0,4.3,Train
2017-02-21,R03,KNN,8.0,5.05,Train
2016-01-10,R03,KNN,1.0,5.17083333335,Train
2017-10-24,R03,KNN,10.0,7.6125,Train
2017-09-22,R03,KNN,0.0,3.95,Train
2017-06-12,R03,KNN,13.0,5.2,Train
2017-05-16,R03,KNN,6.0,4.8,Train
2018-07-01,R03,KNN,10.0,3.6,Train
2018-11-24,R03,KNN,7.0,9.125,Train
2017-05-05,R03,KNN,12.0,5.35,Train
2016-03-14,R03,KNN,23.0,6.55,Train
2019-05-28,R03,KNN,5.0,7.65,Train
2018-03-07,R03,KNN,11.0,5.96666666665,Train
2015-01-20,R03,KNN,4.0,4.2,Train
2017-01-18,R03,KNN,5.833333333,6.21666666665,Train
2015-08-14,R03,KNN,1.0,2.05,Train
2014-07-13,R03,KNN,0.0,3.7,Train
2014-07-07,R03,KNN,0.0,1.85,Train
2018-01-14,R03,KNN,5.0,4.55,Train
2016-01-11,R03,KNN,0.0,5.27916666665,Train
2016-12-25,R03,KNN,9.0,6.7,Train
2018-05-14,R03,KNN,37.0,7.0875,Train
2015-04-06,R03,KNN,3.0,1.8,Train
2015-07-29,R03,KNN,2.0,2.3,Train
2019-04-14,R03,KNN,7.0,4.75,Train
2014-10-16,R03,KNN,5.0,5.75,Train
2019-03-06,R03,KNN,5.0,7.291666666649999,Train
2015-06-04,R03,KNN,2.0,5.7,Train
2016-06-14,R03,KNN,2.0,3.25,Train
2016-11-10,R03,KNN,12.0,6.05,Train
2017-02-01,R03,KNN,8.333333333,6.666666666600001,Train
2017-10-03,R03,KNN,5.0,8.25,Train
2018-02-11,R03,KNN,10.0,4.975,Train
2016-05-16,R03,KNN,2.0,5.8,Train
2015-04-02,R03,KNN,3.0,5.05,Train
2019-09-07,R03,KNN,6.0,2.6,Train
2016-05-15,R03,KNN,5.0,4.8,Train
2015-02-20,R03,KNN,25.0,9.7,Train
2017-02-13,R03,KNN,0.0,7.15,Train
2014-02-09,R03,KNN,6.0,4.85,Train
2015-08-24,R03,KNN,0.0,1.85,Train
2014-06-09,R03,KNN,0.0,3.25,Train
2017-07-31,R03,KNN,5.0,2.0,Train
2018-09-08,R03,KNN,10.0,7.0,Train
2017-12-31,R03,KNN,0.0,8.35,Train
2014-05-18,R03,KNN,0.0,2.4625,Train
2019-09-20,R03,KNN,1.0,2.75,Train
2019-07-27,R03,KNN,2.0,5.5,Train
2015-07-28,R03,KNN,1.0,2.0,Train
2018-07-06,R03,KNN,0.0,6.05,Train
2014-09-07,R03,KNN,0.0,4.75,Train
2018-02-01,R03,KNN,6.0,7.2375,Train
2015-09-29,R03,KNN,0.0,4.05,Train
2017-08-11,R03,KNN,0.0,2.05,Train
2019-08-14,R03,KNN,0.0,6.75,Train
2017-04-14,R03,KNN,16.0,7.345833333300002,Train
2015-02-17,R03,KNN,6.0,5.37083333335,Train
2019-05-19,R03,KNN,9.0,8.25,Train
2014-03-11,R03,KNN,1.0,4.85,Train
2016-08-30,R03,KNN,1.0,3.55,Train
2016-08-24,R03,KNN,0.0,2.5,Train
2015-11-25,R03,KNN,3.0,3.7,Train
2017-07-13,R03,KNN,3.0,3.99166666665,Train
2015-02-16,R03,KNN,10.0,5.33333333335,Train
2015-04-19,R03,KNN,0.0,4.5,Train
2014-05-30,R03,KNN,0.0,2.65,Train
2016-10-07,R03,KNN,0.0,6.55,Train
2018-05-12,R03,KNN,11.0,4.4,Train
2016-02-10,R03,KNN,4.0,6.75,Train
2017-03-12,R03,KNN,15.0,5.65,Train
2014-12-31,R03,KNN,10.0,5.6,Train
2015-01-06,R03,KNN,3.0,5.35,Train
2016-03-19,R03,KNN,5.0,10.75,Train
2017-03-11,R03,KNN,5.0,4.5,Train
2014-05-31,R03,KNN,15.0,2.5,Train
2014-02-08,R03,KNN,1.0,3.97916666665,Train
2016-01-28,R03,KNN,4.0,7.3458333333,Train
2015-07-20,R03,KNN,0.0,2.25,Train
2014-06-25,R03,KNN,0.0,3.05,Train
2014-01-12,R03,KNN,1.0,2.85,Train
2015-03-06,R03,KNN,1.0,3.1125,Train
2019-03-12,R03,KNN,7.0,5.47500000015,Train
2014-09-02,R03,KNN,2.0,4.4,Train
2019-10-05,R03,KNN,0.0,2.2,Train
2015-02-03,R03,KNN,6.0,3.9,Train
2016-04-30,R03,KNN,1.0,2.9,Train
2019-04-29,R03,KNN,0.0,3.85,Train
2018-03-08,R03,KNN,0.0,8.4,Train
2015-02-19,R03,KNN,6.0,6.29166666685,Train
2014-09-21,R03,KNN,0.0,5.95,Train
2018-04-29,R03,KNN,14.0,5.35,Train
2017-12-15,R03,KNN,0.0,5.45,Train
2018-01-09,R03,KNN,10.0,6.05,Train
2016-10-08,R03,KNN,6.0,3.95,Train
2015-02-23,R03,KNN,20.0,8.0,Train
2015-06-11,R03,KNN,1.0,3.3,Train
